KEY,NUCLIDE,METHOD,< VALUE_Bq/m³,VALUE_Bq/m³,ERROR%_m³,DATE_OF_ENTRY
"WLEPA2012005","SR90","LEPA05",,7.33,33.8,"04/11/14 00:00:00"
"WLEPA2012005","CS137","LEPA08","<",0.65,,"04/11/14 00:00:00"
"WLEPA2012006","SR90","LEPA05",,13.08,11.8,"04/11/14 00:00:00"
"WLEPA2012006","CS137","LEPA08",,28,9,"04/11/14 00:00:00"
"WLEPA2012007","CS137","LEPA08",,33.1,11.6,"04/11/14 00:00:00"
"WLEPA2012007","SR90","LEPA05",,7.28,17,"04/11/14 00:00:00"
"WLEPA2012008","SR90","LEPA05",,9.76,13.3,"04/11/14 00:00:00"
"WLEPA2012008","CS137","LEPA08",,25.47,16.8,"04/11/14 00:00:00"
"WLEPA2012009","SR90","LEPA05",,15.11,13.3,"04/11/14 00:00:00"
"WLEPA2012009","CS137","LEPA08",,31.2,15.1,"04/11/14 00:00:00"
"WLEPA2012010","SR90","LEPA05",,5.84,17.1,"04/11/14 00:00:00"
"WLEPA2012010","CS137","LEPA08","<",2.32,,"04/11/14 00:00:00"
"WLEPA2012011","SR90","LEPA05",,10.62,11.2,"04/11/14 00:00:00"
"WLEPA2012011","CS137","LEPA08",,35,14.7,"04/11/14 00:00:00"
"WLEPA2012012","SR90","LEPA05",,14.1,12.3,"04/11/14 00:00:00"
"WLEPA2012012","CS137","LEPA08",,28,14.6,"04/11/14 00:00:00"
"WLEPA2012013","CS137","LEPA08",,28.25,7.9,"04/11/14 00:00:00"
"WLEPA2012013","SR90","LEPA05",,7.06,17.1,"04/11/14 00:00:00"
"WIMGW2012001","CS137","IMGW02",,30.7,1.61,"04/17/14 00:00:00"
"WIMGW2012002","CS137","IMGW02",,28.9,3.46,"04/17/14 00:00:00"
"WIMGW2012003","CS137","IMGW02",,27.6,3.33,"04/17/14 00:00:00"
"WRISO2012040","CS137","RISO02",,23.43,10.14347080638575,"03/31/14 00:00:00"
"WRISO2012041","CS137","RISO02",,7.22,10.14347080638575,"03/31/14 00:00:00"
"WRISO2012042","CS137","RISO02",,31.41,10,"03/31/14 00:00:00"
"WRISO2012043","CS137","RISO02",,20.67,10,"03/31/14 00:00:00"
"WRISO2012044","CS137","RISO02",,5.87,10.08414597276339,"03/31/14 00:00:00"
"WRISO2012045","CS137","RISO02",,30.79,15,"07/12/17 00:00:00"
"WEBRS2012001","K40","EBRS01",,1210,5,"03/31/14 00:00:00"
"WEBRS2012001","CS137","EBRS01",,11,9,"03/31/14 00:00:00"
"WEBRS2012002","K40","EBRS01",,1940,5,"03/31/14 00:00:00"
"WEBRS2012002","CS137","EBRS01",,23,5,"03/31/14 00:00:00"
"WEBRS2012003","K40","EBRS01",,2120,5,"03/31/14 00:00:00"
"WEBRS2012003","CS137","EBRS01",,24,5,"03/31/14 00:00:00"
"WEBRS2012004","K40","EBRS01",,2100,5,"03/31/14 00:00:00"
"WEBRS2012004","CS137","EBRS01",,25,5,"03/31/14 00:00:00"
"WEBRS2012005","K40","EBRS01",,1970,5,"03/31/14 00:00:00"
"WEBRS2012005","CS137","EBRS01",,23,6,"03/31/14 00:00:00"
"WSTUK2012001","H3","STUK04",,1270,24,"04/03/14 00:00:00"
"WSTUK2012002","H3","STUK04","<",940,,"04/03/14 00:00:00"
"WSTUK2012003","H3","STUK04",,1470,21,"04/03/14 00:00:00"
"WSTUK2012004","H3","STUK04",,950,31,"04/03/14 00:00:00"
"WSTUK2012005","H3","STUK04","<",940,,"04/03/14 00:00:00"
"WSTUK2012006","H3","STUK04","<",940,,"04/03/14 00:00:00"
"WSTUK2012007","H3","STUK04","<",940,,"04/03/14 00:00:00"
"WSTUK2012008","H3","STUK04","<",940,,"04/03/14 00:00:00"
"WSTUK2012009","H3","STUK04","<",940,,"04/03/14 00:00:00"
"WSTUK2012010","H3","STUK04",,1570,20,"04/03/14 00:00:00"
"WSTUK2012011","H3","STUK04","<",940,,"04/03/14 00:00:00"
"WSTUK2012012","H3","STUK04","<",940,,"04/03/14 00:00:00"
"WSTUK2012013","H3","STUK04","<",940,,"04/03/14 00:00:00"
"WSTUK2012014","H3","STUK04",,1290,23,"04/03/14 00:00:00"
"WSTUK2012015","H3","STUK04",,1310,23,"04/03/14 00:00:00"
"WSTUK2012016","H3","STUK04",,1300,25,"04/03/14 00:00:00"
"WSTUK2012017","H3","STUK04",,2800,12,"04/03/14 00:00:00"
"WSTUK2012018","H3","STUK04","<",1000,,"04/03/14 00:00:00"
"WSTUK2012001","K40","STUK01",,1765.8,5,"04/03/14 00:00:00"
"WSTUK2012002","K40","STUK01",,2555.3,4,"04/03/14 00:00:00"
"WSTUK2012003","K40","STUK01",,2092.9,5,"04/03/14 00:00:00"
"WSTUK2012004","K40","STUK01",,3600.3,5,"04/03/14 00:00:00"
"WSTUK2012005","K40","STUK01",,655.52,4,"04/03/14 00:00:00"
"WSTUK2012006","K40","STUK01",,2256,5,"04/03/14 00:00:00"
"WSTUK2012007","K40","STUK01",,2542.6,5,"04/03/14 00:00:00"
"WSTUK2012008","K40","STUK01",,1157.9,4,"04/03/14 00:00:00"
"WSTUK2012009","K40","STUK01",,1206.1,4,"04/03/14 00:00:00"
"WSTUK2012010","K40","STUK01",,2426.3,4,"04/03/14 00:00:00"
"WSTUK2012011","K40","STUK01",,4649.1,5,"04/03/14 00:00:00"
"WSTUK2012012","K40","STUK01",,1816,5,"04/03/14 00:00:00"
"WSTUK2012013","K40","STUK01",,2036.1,4,"04/03/14 00:00:00"
"WSTUK2012014","K40","STUK01",,2715.3,5,"04/03/14 00:00:00"
"WSTUK2012015","K40","STUK01",,3209.3,4,"04/03/14 00:00:00"
"WSTUK2012016","K40","STUK01",,1883.7,4,"04/03/14 00:00:00"
"WSTUK2012017","K40","STUK01",,1581.1,5,"04/03/14 00:00:00"
"WSTUK2012018","K40","STUK01",,555.61,4,"04/03/14 00:00:00"
"WSTUK2012001","CS137","STUK01",,18.38,6,"04/03/14 00:00:00"
"WSTUK2012002","CS137","STUK01",,26.747,4,"04/03/14 00:00:00"
"WSTUK2012003","CS137","STUK01",,22.22,5,"04/03/14 00:00:00"
"WSTUK2012004","CS137","STUK01",,34.937,5,"04/03/14 00:00:00"
"WSTUK2012005","CS137","STUK01",,12.567,6,"04/03/14 00:00:00"
"WSTUK2012006","CS137","STUK01",,33.24,6,"04/03/14 00:00:00"
"WSTUK2012007","CS137","STUK01",,38.522,5,"04/03/14 00:00:00"
"WIMGW2012004","CS137","IMGW02",,27.2,3.47,"04/17/14 00:00:00"
"WIMGW2012005","CS137","IMGW02",,25.1,3.71,"04/17/14 00:00:00"
"WIMGW2012006","CS137","IMGW02",,32.3,3.05,"04/17/14 00:00:00"
"WIMGW2012007","CS137","IMGW02",,29.6,3.26,"04/17/14 00:00:00"
"WIMGW2012008","CS137","IMGW02",,28,3.58,"04/17/14 00:00:00"
"WIMGW2012009","CS137","IMGW02",,30.4,3.09,"04/17/14 00:00:00"
"WIMGW2012010","CS137","IMGW02",,24.1,3.72,"04/17/14 00:00:00"
"WIMGW2012011","CS137","IMGW02",,31,3.14,"04/17/14 00:00:00"
"WIMGW2012012","CS137","IMGW02",,28.3,3.25,"04/17/14 00:00:00"
"WIMGW2012013","CS137","IMGW02",,28.9,3.33,"04/17/14 00:00:00"
"WIMGW2012014","CS137","IMGW02",,26.9,3.56,"04/17/14 00:00:00"
"WIMGW2012015","CS137","IMGW02",,22.6,4.03,"04/17/14 00:00:00"
"WIMGW2012016","CS137","IMGW02",,18.9,4.44,"04/17/14 00:00:00"
"WIMGW2012017","CS137","IMGW02",,27.2,3.58,"04/17/14 00:00:00"
"WIMGW2012018","CS137","IMGW02",,34.7,3.11,"04/17/14 00:00:00"
"WIMGW2012019","CS137","IMGW02",,30.9,3.48,"04/17/14 00:00:00"
"WIMGW2012020","CS137","IMGW02",,27.3,3.59,"04/17/14 00:00:00"
"WIMGW2012021","CS137","IMGW02",,25.6,3.56,"04/17/14 00:00:00"
"WIMGW2012022","CS137","IMGW02",,27.8,3.33,"04/17/14 00:00:00"
"WIMGW2012023","CS137","IMGW02",,22.4,4.2,"04/17/14 00:00:00"
"WIMGW2012024","CS137","IMGW02",,24.6,3.97,"04/17/14 00:00:00"
"WIMGW2012025","CS137","IMGW02",,30.4,3.22,"04/17/14 00:00:00"
"WIMGW2012026","CS137","IMGW02",,27.3,3.64,"04/17/14 00:00:00"
"WIMGW2012027","CS137","IMGW02",,31.4,3.23,"04/17/14 00:00:00"
"WIMGW2012028","CS137","IMGW02",,30.5,3.3,"04/17/14 00:00:00"
"WIMGW2012029","CS137","IMGW02",,32.5,3.06,"04/17/14 00:00:00"
"WIMGW2012030","CS137","IMGW02",,36.9,3.3,"04/17/14 00:00:00"
"WIMGW2012031","CS137","IMGW02",,32.6,3.08,"04/17/14 00:00:00"
"WIMGW2012032","CS137","IMGW02",,32.4,3.06,"04/17/14 00:00:00"
"WIMGW2012033","CS137","IMGW02",,33.2,3.02,"04/17/14 00:00:00"
"WIMGW2012034","CS137","IMGW02",,33,3.06,"04/17/14 00:00:00"
"WIMGW2012035","CS137","IMGW02",,29.6,3.83,"04/17/14 00:00:00"
"WIMGW2012036","CS137","IMGW02",,27.4,3.36,"04/17/14 00:00:00"
"WIMGW2012037","CS137","IMGW02",,32.1,3.28,"04/17/14 00:00:00"
"WIMGW2012038","CS137","IMGW02",,34.5,3.19,"04/17/14 00:00:00"
"WIMGW2012039","CS137","IMGW02",,35.3,3.43,"04/17/14 00:00:00"
"WIMGW2012040","CS137","IMGW02",,33.9,3.42,"04/17/14 00:00:00"
"WIMGW2012050","CS137","IMGW02",,24.2,4.59,"04/17/14 00:00:00"
"WIMGW2012051","CS137","IMGW02",,35.4,3.24,"04/17/14 00:00:00"
"WIMGW2012043","CS137","IMGW02",,32.6,3.37,"04/17/14 00:00:00"
"WIMGW2012044","CS137","IMGW02",,35.2,3.08,"04/17/14 00:00:00"
"WIMGW2012041","CS137","IMGW02",,32.2,3.36,"04/17/14 00:00:00"
"WIMGW2012042","CS137","IMGW02",,34.9,3.11,"04/17/14 00:00:00"
"WIMGW2012045","CS137","IMGW02",,29.4,3.35,"04/17/14 00:00:00"
"WIMGW2012046","CS137","IMGW02",,36.6,3.09,"04/17/14 00:00:00"
"WIMGW2012047","CS137","IMGW02",,34.4,3.05,"04/17/14 00:00:00"
"WIMGW2012048","CS137","IMGW02",,34.9,3.11,"04/17/14 00:00:00"
"WIMGW2012049","CS137","IMGW02",,35.6,3.27,"04/17/14 00:00:00"
"WIMGW2012001","SR90","IMGW02",,5.2,7.3,"04/17/14 00:00:00"
"WIMGW2012002","SR90","IMGW02",,5.1,7.4,"04/17/14 00:00:00"
"WIMGW2012003","SR90","IMGW02",,7.2,5.6,"04/17/14 00:00:00"
"WIMGW2012004","SR90","IMGW02",,5.6,7.2,"04/17/14 00:00:00"
"WIMGW2012005","SR90","IMGW02",,5.7,6.9,"04/17/14 00:00:00"
"WIMGW2012006","SR90","IMGW02",,4,8.4,"04/17/14 00:00:00"
"WIMGW2012007","SR90","IMGW02",,9.300000000000001,5.3,"04/17/14 00:00:00"
"WIMGW2012008","SR90","IMGW02",,8.5,6.1,"04/17/14 00:00:00"
"WIMGW2012009","SR90","IMGW02",,6.6,6.7,"04/17/14 00:00:00"
"WIMGW2012010","SR90","IMGW02",,3.9,9.199999999999999,"04/17/14 00:00:00"
"WKRIL2012001","CS137",,,23,20,"08/20/14 00:00:00"
"WKRIL2012002","CS137",,,23.5,17,"08/20/14 00:00:00"
"WLEPA2013001","CS134","LEPA08","<",1.58,,"04/27/15 00:00:00"
"WLEPA2013002","CS134","LEPA08","<",2.67,,"04/27/15 00:00:00"
"WLEPA2013003","CS134","LEPA08","<",0.6,,"04/27/15 00:00:00"
"WLEPA2013004","CS134","LEPA08","<",0.58,,"04/27/15 00:00:00"
"WLEPA2013005","CS134","LEPA08","<",1.87,,"04/27/15 00:00:00"
"WLEPA2013006","CS134","LEPA08","<",3.22,,"04/27/15 00:00:00"
"WLEPA2013007","CS134","LEPA08","<",1,,"04/27/15 00:00:00"
"WLEPA2013008","CS134","LEPA08","<",0.44,,"04/27/15 00:00:00"
"WLEPA2013009","CS134","LEPA08","<",1.2,,"04/27/15 00:00:00"
"WLEPA2013010","CS134","LEPA08","<",1.25,,"04/27/15 00:00:00"
"WLEPA2013011","CS134","LEPA08","<",1.01,,"04/27/15 00:00:00"
"WLEPA2013012","CS134","LEPA08","<",0.78,,"04/27/15 00:00:00"
"WLEPA2013013","CS134","LEPA08","<",0.72,,"04/27/15 00:00:00"
"WLEPA2013014","CS134","LEPA08","<",0.65,,"04/27/15 00:00:00"
"WRISO2013001","CS137","RISO02",,22.79,10,"04/27/15 00:00:00"
"WLEPA2013001","CS137","LEPA08",,34,17.4,"04/27/15 00:00:00"
"WLEPA2013002","CS137","LEPA08",,32.3,14.7,"04/27/15 00:00:00"
"WLEPA2013003","CS137","LEPA08","<",0.89,,"04/27/15 00:00:00"
"WLEPA2013004","CS137","LEPA08","<",1.38,,"04/27/15 00:00:00"
"WLEPA2013005","CS137","LEPA08",,25.1,20.8,"04/27/15 00:00:00"
"WLEPA2013006","CS137","LEPA08",,14.9,24.6,"04/27/15 00:00:00"
"WLEPA2013007","CS137","LEPA08",,26.9,15.7,"04/27/15 00:00:00"
"WLEPA2013008","CS137","LEPA08","<",1.31,,"04/27/15 00:00:00"
"WLEPA2013009","CS137","LEPA08",,27.7,13.6,"04/27/15 00:00:00"
"WLEPA2013010","CS137","LEPA08",,30.9,11.1,"04/27/15 00:00:00"
"WLEPA2013011","CS137","LEPA08",,27.8,11.6,"04/27/15 00:00:00"
"WLEPA2013012","CS137","LEPA08","<",1.04,,"04/27/15 00:00:00"
"WLEPA2013013","CS137","LEPA08",,27.5,11.6,"04/27/15 00:00:00"
"WLEPA2013014","CS137","LEPA08","<",4.89,,"04/27/15 00:00:00"
"WRISO2013002","CS137","RISO02",,5.23,10,"04/27/15 00:00:00"
"WRISO2013003","CS137","RISO02",,26.53,10,"04/27/15 00:00:00"
"WRISO2013004","CS137","RISO02",,17.98,10,"04/27/15 00:00:00"
"WRISO2013005","CS137","RISO02",,18.27,10,"04/27/15 00:00:00"
"WRISO2013006","CS137","RISO02",,18.87,10,"04/27/15 00:00:00"
"WRISO2013007","CS137","RISO02",,30.67,10,"04/27/15 00:00:00"
"WRISO2013008","CS137","RISO02",,15.61,10,"04/27/15 00:00:00"
"WRISO2013009","CS137","RISO02",,26.08,10,"04/27/15 00:00:00"
"WRISO2013010","CS137","RISO02",,20.42,10,"04/27/15 00:00:00"
"WRISO2013011","CS137","RISO02",,23.14,10,"04/27/15 00:00:00"
"WRISO2013012","CS137","RISO02",,5.33,10,"04/27/15 00:00:00"
"WRISO2013013","CS137","RISO02",,17.33,10,"04/27/15 00:00:00"
"WRISO2013014","CS137","RISO02",,12.91,10,"04/27/15 00:00:00"
"WRISO2013015","CS137","RISO02",,21.61,10,"04/27/15 00:00:00"
"WRISO2013016","CS137","RISO02",,2.58,10,"04/27/15 00:00:00"
"WRISO2013017","CS137","RISO02",,20.61,10,"04/27/15 00:00:00"
"WRISO2013018","CS137","RISO02",,4.68,10,"04/27/15 00:00:00"
"WEBRS2013001","K40","EBRS01",,1270,5,"04/27/15 00:00:00"
"WEBRS2013001","CS137","EBRS01",,14,6,"04/27/15 00:00:00"
"WEBRS2013002","K40","EBRS01",,1800,5,"04/27/15 00:00:00"
"WEBRS2013002","CS137","EBRS01",,20,5,"04/27/15 00:00:00"
"WEBRS2013003","K40","EBRS01",,2140,5,"04/27/15 00:00:00"
"WEBRS2013003","CS137","EBRS01",,23,5,"04/27/15 00:00:00"
"WEBRS2013004","K40","EBRS01",,2190,5,"04/27/15 00:00:00"
"WEBRS2013004","CS137","EBRS01",,24,5,"04/27/15 00:00:00"
"WEBRS2013005","K40","EBRS01",,2150,5,"04/27/15 00:00:00"
"WEBRS2013005","CS137","EBRS01",,24,5,"04/27/15 00:00:00"
"WSTUK2013001","H3","STUK04",,1500,24,"04/27/15 00:00:00"
"WSTUK2013002","H3","STUK04",,1360,27,"04/27/15 00:00:00"
"WSTUK2013003","H3","STUK04",,1270,28,"04/27/15 00:00:00"
"WSTUK2013004","H3","STUK04","<",1140,,"04/27/15 00:00:00"
"WSTUK2013005","H3","STUK04",,1470,25,"04/27/15 00:00:00"
"WSTUK2013006","H3","STUK04",,1300,28,"04/27/15 00:00:00"
"WSTUK2013007","H3","STUK04","<",1140,,"04/27/15 00:00:00"
"WSTUK2013008","H3","STUK04","<",1140,,"04/27/15 00:00:00"
"WSTUK2013009","H3","STUK04",,1240,29,"04/27/15 00:00:00"
"WSTUK2013010","H3","STUK04","<",1140,,"04/27/15 00:00:00"
"WSTUK2013011","H3","STUK04","<",1140,,"04/27/15 00:00:00"
"WSTUK2013012","H3","STUK04","<",1140,,"04/27/15 00:00:00"
"WSTUK2013013","H3","STUK04",,1220,29,"04/27/15 00:00:00"
"WSTUK2013014","H3","STUK04","<",1140,,"04/27/15 00:00:00"
"WSTUK2013015","H3","STUK04","<",1250,,"04/27/15 00:00:00"
"WSTUK2013001","K40","STUK01",,2174.6,5,"04/27/15 00:00:00"
"WSTUK2013002","K40","STUK01",,4073.7,6,"04/27/15 00:00:00"
"WSTUK2013003","K40","STUK01",,1853.9,4,"04/27/15 00:00:00"
"WSTUK2013004","K40","STUK01",,3626.6,5,"04/27/15 00:00:00"
"WSTUK2013005","K40","STUK01",,2335.1,4,"04/27/15 00:00:00"
"WSTUK2013006","K40","STUK01",,3972.1,5,"04/27/15 00:00:00"
"WSTUK2013007","K40","STUK01",,3286.1,6,"04/27/15 00:00:00"
"WSTUK2013008","K40","STUK01",,3969.3,4,"04/27/15 00:00:00"
"WSTUK2013009","K40","STUK01",,2301,6,"04/27/15 00:00:00"
"WSTUK2013010","K40","STUK01",,2579.1,5,"04/27/15 00:00:00"
"WSTUK2013011","K40","STUK01",,1075.6,7,"04/27/15 00:00:00"
"WSTUK2013012","K40","STUK01",,1462.3,6,"04/27/15 00:00:00"
"WSTUK2013013","K40","STUK01",,2127.9,6,"04/27/15 00:00:00"
"WSTUK2013014","K40","STUK01",,2662.6,5,"04/27/15 00:00:00"
"WSTUK2013015","K40","STUK01",,755.29,5,"04/27/15 00:00:00"
"WSTUK2013001","CS137","STUK01",,25.564,9,"04/27/15 00:00:00"
"WSTUK2013002","CS137","STUK01",,36.683,9,"04/27/15 00:00:00"
"WSTUK2013003","CS137","STUK01",,21.146,5,"04/27/15 00:00:00"
"WSTUK2013004","CS137","STUK01",,32.441,5,"04/27/15 00:00:00"
"WSTUK2013005","CS137","STUK01",,30.096,5,"04/27/15 00:00:00"
"WSTUK2013006","CS137","STUK01",,28.652,6,"04/27/15 00:00:00"
"WSTUK2013007","CS137","STUK01",,36.505,9,"04/27/15 00:00:00"
"WSTUK2013008","CS137","STUK01",,26.557,7,"04/27/15 00:00:00"
"WSTUK2013009","CS137","STUK01",,33.564,7,"04/27/15 00:00:00"
"WSTUK2013010","CS137","STUK01",,37.786,5,"04/27/15 00:00:00"
"WSTUK2013011","CS137","STUK01",,23.157,10,"04/27/15 00:00:00"
"WSTUK2013012","CS137","STUK01",,26.32,8,"04/27/15 00:00:00"
"WSTUK2013013","CS137","STUK01",,31.192,9,"04/27/15 00:00:00"
"WSTUK2013014","CS137","STUK01",,40.987,5,"04/27/15 00:00:00"
"WSTUK2013015","CS137","STUK01",,16.579,6,"04/27/15 00:00:00"
"WSTUK2013003","SR90","STUK05",,6.53,4.7,"04/27/15 00:00:00"
"WSTUK2013004","SR90","STUK05",,6.64,5,"04/27/15 00:00:00"
"WSTUK2013005","SR90","STUK05",,7.07,4.6,"04/27/15 00:00:00"
"WSTUK2013006","SR90","STUK05",,6.84,4.8,"04/27/15 00:00:00"
"WSTUK2013007","SR90","STUK05",,6.94,4.7,"04/27/15 00:00:00"
"WSTUK2013008","SR90","STUK05",,6.93,4.8,"04/27/15 00:00:00"
"WSTUK2013009","SR90","STUK05",,6.72,4.6,"04/27/15 00:00:00"
"WSTUK2013010","SR90","STUK05",,6.73,4.6,"04/27/15 00:00:00"
"WSTUK2013011","SR90","STUK05",,4.97,4.8,"04/27/15 00:00:00"
"WSTUK2013012","SR90","STUK05",,6.37,4.7,"04/27/15 00:00:00"
"WSTUK2013016","CS137","STUK01",,23.643,4,"04/27/15 00:00:00"
"WSTUK2013017","CS137","STUK01",,18.001,6,"04/27/15 00:00:00"
"WSTUK2013018","CS137","STUK01",,30.826,4,"04/27/15 00:00:00"
"WSTUK2013016","K40","STUK01",,2051.5,4,"04/27/15 00:00:00"
"WSTUK2013017","K40","STUK01",,1667.8,5,"04/27/15 00:00:00"
"WSTUK2013018","K40","STUK01",,2029.9,5,"04/27/15 00:00:00"
"WSTUK2013016","H3","STUK04","<",1160,,"04/27/15 00:00:00"
"WSTUK2013017","H3","STUK04","<",1160,,"04/27/15 00:00:00"
"WSTUK2013018","H3","STUK04",,1220,30,"04/27/15 00:00:00"
"WSTUK2013016","SR90","STUK05",,7.62,5,"04/27/15 00:00:00"
"WSTUK2013017","SR90","STUK05",,6.571,5,"04/27/15 00:00:00"
"WDHIG2013073","CS137","DHIG3",,28.4,1.4,"04/27/15 00:00:00"
"WDHIG2013074","CS137","DHIG3",,16.3,1.9,"04/27/15 00:00:00"
"WDHIG2013075","CS137","DHIG3",,28.2,1.5,"04/27/15 00:00:00"
"WDHIG2013076","CS137","DHIG3",,17.4,1.2,"04/27/15 00:00:00"
"WDHIG2013078","CS137","DHIG3",,26.2,1.4,"04/27/15 00:00:00"
"WDHIG2013079","CS137","DHIG3",,15.8,1.9,"04/27/15 00:00:00"
"WDHIG2013088","CS137","DHIG3",,24.1,1.5,"04/27/15 00:00:00"
"WDHIG2013089","CS137","DHIG3",,16.3,2.4,"04/27/15 00:00:00"
"WDHIG2013100","CS137","DHIG3",,25.2,1.5,"04/27/15 00:00:00"
"WDHIG2013101","CS137","DHIG3",,16.9,1.9,"04/27/15 00:00:00"
"WDHIG2013113","CS137","DHIG3",,26.8,1.3,"04/27/15 00:00:00"
"WDHIG2013114","CS137","DHIG3",,10.7,2.6,"04/27/15 00:00:00"
"WDHIG2013116","CS137","DHIG3",,25.7,1.4,"04/27/15 00:00:00"
"WDHIG2013117","CS137","DHIG3",,10.3,2.8,"04/27/15 00:00:00"
"WDHIG2013127","CS137","DHIG3",,24.2,1.5,"04/27/15 00:00:00"
"WDHIG2013128","CS137","DHIG3",,10.9,2.8,"04/27/15 00:00:00"
"WDHIG2013129","CS137","DHIG3",,25,1.5,"04/27/15 00:00:00"
"WDHIG2013130","CS137","DHIG3",,24.9,1.6,"04/27/15 00:00:00"
"WDHIG2013131","CS137","DHIG3",,23.1,1.5,"04/27/15 00:00:00"
"WDHIG2013132","CS137","DHIG3",,14,2.3,"04/27/15 00:00:00"
"WDHIG2013134","CS137","DHIG3",,22.5,1.6,"04/27/15 00:00:00"
"WDHIG2013135","CS137","DHIG3",,16,2.4,"04/27/15 00:00:00"
"WDHIG2013136","CS137","DHIG3",,21.5,1.8,"04/27/15 00:00:00"
"WDHIG2013137","CS137","DHIG3",,14.1,2.1,"04/27/15 00:00:00"
"WDHIG2013148","CS137","DHIG3",,19.5,1.7,"04/27/15 00:00:00"
"WDHIG2013149","CS137","DHIG3",,16.4,1.5,"04/27/15 00:00:00"
"WDHIG2013162","CS137","DHIG3",,22.4,1.5,"04/27/15 00:00:00"
"WDHIG2013163","CS137","DHIG3",,15.9,2.2,"04/27/15 00:00:00"
"WDHIG2013173","CS137","DHIG3",,22.9,1.6,"04/27/15 00:00:00"
"WDHIG2013174","CS137","DHIG3",,19.4,1.9,"04/27/15 00:00:00"
"WDHIG2013175","CS137","DHIG3",,22.2,2.2,"04/27/15 00:00:00"
"WDHIG2013176","CS137","DHIG3",,18.5,1.8,"04/27/15 00:00:00"
"WDHIG2013189","CS137","DHIG3",,26.3,0.9,"04/27/15 00:00:00"
"WDHIG2013190","CS137","DHIG3",,15.2,2.2,"04/27/15 00:00:00"
"WDHIG2013200","CS137","DHIG3",,25.3,1.7,"04/27/15 00:00:00"
"WDHIG2013201","CS137","DHIG3",,19.2,1.3,"04/27/15 00:00:00"
"WDHIG2013202","CS137","DHIG3",,27.5,1.3,"04/27/15 00:00:00"
"WDHIG2013203","CS137","DHIG3",,28.4,1.3,"04/27/15 00:00:00"
"WDHIG2013204","CS137","DHIG3",,28.9,1.4,"04/27/15 00:00:00"
"WDHIG2013205","CS137","DHIG3",,27,1.6,"04/27/15 00:00:00"
"WDHIG2013214","CS137","DHIG3",,21.5,1.5,"04/27/15 00:00:00"
"WDHIG2013215","CS137","DHIG3",,21.4,1.6,"04/27/15 00:00:00"
"WDHIG2013227","CS137","DHIG3",,19.9,1.9,"04/27/15 00:00:00"
"WDHIG2013228","CS137","DHIG3",,24.7,1.5,"04/27/15 00:00:00"
"WDHIG2013235","CS137","DHIG3",,23.8,1.7,"04/27/15 00:00:00"
"WDHIG2013236","CS137","DHIG3",,27.1,1.4,"04/27/15 00:00:00"
"WDHIG2013238","CS137","DHIG3",,27.5,1.3,"04/27/15 00:00:00"
"WDHIG2013239","CS137","DHIG3",,28.1,1.5,"04/27/15 00:00:00"
"WDHIG2013240","CS137","DHIG3",,28.8,1.2,"04/27/15 00:00:00"
"WDHIG2013241","CS137","DHIG3",,28.6,1.2,"04/27/15 00:00:00"
"WDHIG2013242","CS137","DHIG3",,26.8,1.3,"04/27/15 00:00:00"
"WDHIG2013243","CS137","DHIG3",,24.1,1.6,"04/27/15 00:00:00"
"WDHIG2013257","CS137","DHIG3",,28.7,1.5,"04/27/15 00:00:00"
"WDHIG2013258","CS137","DHIG3",,22.5,1.5,"04/27/15 00:00:00"
"WDHIG2013271","CS137","DHIG3",,29.1,1.4,"04/27/15 00:00:00"
"WDHIG2013272","CS137","DHIG3",,28.6,1.5,"04/27/15 00:00:00"
"WDHIG2013273","CS137","DHIG3",,19.9,1,"04/27/15 00:00:00"
"WDHIG2013088","SR90","DHIG02",,6.4,2,"04/27/15 00:00:00"
"WDHIG2013116","SR90","DHIG02",,7.4,2.6,"04/27/15 00:00:00"
"WDHIG2013117","SR90","DHIG02",,2.7,3.1,"04/27/15 00:00:00"
"WDHIG2013131","SR90","DHIG02",,6.2,2.5,"04/27/15 00:00:00"
"WDHIG2013134","SR90","DHIG02",,5.8,2.7,"04/27/15 00:00:00"
"WDHIG2013136","SR90","DHIG02",,5.5,2.6,"04/27/15 00:00:00"
"WDHIG2013189","SR90","DHIG02",,6.8,2.3,"04/27/15 00:00:00"
"WDHIG2013190","SR90","DHIG02",,3.5,3.1,"04/27/15 00:00:00"
"WDHIG2013200","SR90","DHIG02",,6.5,2.7,"04/27/15 00:00:00"
"WDHIG2013201","SR90","DHIG02",,4.8,0.8,"04/27/15 00:00:00"
"WDHIG2013202","SR90","DHIG02",,7.4,2.3,"04/27/15 00:00:00"
"WDHIG2013227","SR90","DHIG02",,6.5,2.4,"04/27/15 00:00:00"
"WDHIG2013238","SR90","DHIG02",,7.2,3,"04/27/15 00:00:00"
"WDHIG2013240","SR90","DHIG02",,6.7,3.1,"04/27/15 00:00:00"
"WDHIG2013257","SR90","DHIG02",,6,2.3,"04/27/15 00:00:00"
"WDHIG2013258","SR90","DHIG02",,5.4,3.2,"04/27/15 00:00:00"
"WDHIG2013088","H3","DHIG04",,990,2.5,"06/12/19 00:00:00"
"WDHIG2013116","H3","DHIG04",,950,3,"06/12/19 00:00:00"
"WDHIG2013117","H3","DHIG04",,860,2.8,"06/12/19 00:00:00"
"WDHIG2013131","H3","DHIG04",,980,2.5,"06/12/19 00:00:00"
