KEY,NUCLIDE,METHOD,< VALUE_Bq/kg,VALUE_Bq/kg,BASIS,ERROR%,NUMBER,DATE_OF_ENTRY
"BVTIG2011038","CO60","VTIG01","<",0.00695,"W",,,"02/15/13 00:00:00"
"BVTIG2011038","CS134","VTIG01","<",0.00768,"W",,,"02/15/13 00:00:00"
"BVTIG2011038","K40","VTIG01",,105,,3.6,,"02/15/13 00:00:00"
"BVTIG2011038","CS137","VTIG01",,1.31,"W",3.6,,"02/15/13 00:00:00"
"BVTIG2011037","SR90  ","VTIG02"," ",0.003495,"W",7.25,,"02/27/14 00:00:00"
"BVTIG2011037","CO60","VTIG01","<",0.00978,"W",,,"02/15/13 00:00:00"
"BVTIG2011037","CS134","VTIG01","<",0.00625,"W",,,"02/15/13 00:00:00"
"BVTIG2011037","K40","VTIG01",,110,,3.6,,"02/15/13 00:00:00"
"BVTIG2011037","CS137","VTIG01",,0.919,"W",3.8,,"02/15/13 00:00:00"
"BVTIG2011036","CO60","VTIG01","<",0.0135,"W",,,"02/15/13 00:00:00"
"BVTIG2011036","CS134","VTIG01","<",0.0135,"W",,,"02/15/13 00:00:00"
"BVTIG2011036","K40","VTIG01",,122,,3.6,,"02/15/13 00:00:00"
"BVTIG2011036","CS137","VTIG01",,1.84,"W",3.8,,"02/15/13 00:00:00"
"BVTIG2011035","SR90  ","VTIG02"," ",0.01373,"W",5.53,,"02/27/14 00:00:00"
"BVTIG2011035","CO60","VTIG01","<",0.0146,"W",,,"02/15/13 00:00:00"
"BVTIG2011035","CS134","VTIG01","<",0.0101,"W",,,"02/15/13 00:00:00"
"BVTIG2011035","K40","VTIG01",,124,,3.6,,"02/15/13 00:00:00"
"BVTIG2011035","CS137","VTIG01",,1.87,"W",3.7,,"02/15/13 00:00:00"
"BVTIG2011034","CO60","VTIG01","<",0.00672,"W",,,"02/15/13 00:00:00"
"BVTIG2011034","CS134","VTIG01","<",0.00685,"W",,,"02/15/13 00:00:00"
"BVTIG2011034","K40","VTIG01",,128,,3.6,,"02/15/13 00:00:00"
"BVTIG2011034","CS137","VTIG01",,8.289999999999999,"W",3.6,,"02/15/13 00:00:00"
"BVTIG2011033","CO60","VTIG01","<",0.00678,"W",,,"02/15/13 00:00:00"
"BVTIG2011033","CS134","VTIG01",,0.0034,"W",33,,"02/15/13 00:00:00"
"BVTIG2011033","K40","VTIG01",,127,,3.6,,"02/15/13 00:00:00"
"BVTIG2011033","CS137","VTIG01",,4.18,"W",3.6,,"02/15/13 00:00:00"
"BVTIG2011032","CO60","VTIG01","<",0.0118,"W",,,"02/15/13 00:00:00"
"BVTIG2011032","CS134","VTIG01","<",0.00791,"W",,,"02/15/13 00:00:00"
"BVTIG2011032","K40","VTIG01",,121,,3.6,,"02/15/13 00:00:00"
"BVTIG2011032","CS137","VTIG01",,3.61,"W",3.8,,"02/15/13 00:00:00"
"BVTIG2011031","SR90  ","VTIG02"," ",0.018,"W",4.47,,"02/27/14 00:00:00"
"BVTIG2011031","CO60","VTIG01","<",0.00649,"W",,,"02/15/13 00:00:00"
"BVTIG2011031","CS134","VTIG01","<",0.00706,"W",,,"02/15/13 00:00:00"
"BVTIG2011031","K40","VTIG01",,101,,3.6,,"02/15/13 00:00:00"
"BVTIG2011031","CS137","VTIG01",,3.84,"W",3.6,,"02/15/13 00:00:00"
"BVTIG2011030","SR90  ","VTIG02"," ",0.0149,"W",3.23,,"02/27/14 00:00:00"
"BVTIG2011030","CO60","VTIG01","<",0.009050000000000001,"W",,,"02/15/13 00:00:00"
"BVTIG2011030","CS134","VTIG01","<",0.00636,"W",,,"02/15/13 00:00:00"
"BVTIG2011030","K40","VTIG01",,102,,3.6,,"02/15/13 00:00:00"
"BVTIG2011030","CS137","VTIG01",,3.73,"W",3.7,,"02/15/13 00:00:00"
"BVTIG2011029","SR90  ","VTIG02"," ",0.002991,"W",11.82,,"02/27/14 00:00:00"
"BVTIG2011029","CO60","VTIG01","<",0.0113,"W",,,"02/15/13 00:00:00"
"BVTIG2011029","CS134","VTIG01","<",0.00736,"W",,,"02/15/13 00:00:00"
"BVTIG2011029","K40","VTIG01",,141,,3.6,,"02/15/13 00:00:00"
"BVTIG2011029","CS137","VTIG01",,5.4,"W",3.8,,"02/15/13 00:00:00"
"BVTIG2011028","CO60","VTIG01","<",0.0126,"W",,,"02/15/13 00:00:00"
"BVTIG2011028","CS134","VTIG01","<",0.00868,"W",,,"02/15/13 00:00:00"
"BVTIG2011028","K40","VTIG01",,120,,3.6,,"02/15/13 00:00:00"
"BVTIG2011028","CS137","VTIG01",,3.69,"W",3.7,,"02/15/13 00:00:00"
"BVTIG2011027","CO60","VTIG01","<",0.009849999999999999,"W",,,"02/15/13 00:00:00"
"BVTIG2011027","CS134","VTIG01","<",0.00703,"W",,,"02/15/13 00:00:00"
"BVTIG2011027","K40","VTIG01",,130,,3.6,,"02/15/13 00:00:00"
"BVTIG2011027","CS137","VTIG01",,8.52,"W",3.7,,"02/15/13 00:00:00"
"BVTIG2011026","CO60","VTIG01","<",0.0108,"W",,,"02/15/13 00:00:00"
"BVTIG2011026","CS134","VTIG01","<",0.008410000000000001,"W",,,"02/15/13 00:00:00"
"BVTIG2011026","K40","VTIG01",,97,,3.6,,"02/15/13 00:00:00"
"BVTIG2011026","CS137","VTIG01",,0.829,"W",3.8,,"02/15/13 00:00:00"
"BVTIG2011025","SR90  ","VTIG02"," ",0.01308,"W",5.25,,"02/27/14 00:00:00"
"BVTIG2011025","CO60","VTIG01","<",0.00962,"W",,,"02/15/13 00:00:00"
"BVTIG2011025","CS134","VTIG01","<",0.00683,"W",,,"02/15/13 00:00:00"
"BVTIG2011025","K40","VTIG01",,109,,3.6,,"02/15/13 00:00:00"
"BVTIG2011025","CS137","VTIG01",,2.27,"W",3.7,,"02/15/13 00:00:00"
"BVTIG2011024","CO60","VTIG01","<",0.00764,"W",,,"02/15/13 00:00:00"
"BVTIG2011024","CS134","VTIG01",,0.00416,"W",29,,"02/15/13 00:00:00"
"BVTIG2011024","K40","VTIG01",,131,,3.6,,"02/15/13 00:00:00"
"BVTIG2011024","CS137","VTIG01",,4.29,"W",3.6,,"02/15/13 00:00:00"
"BVTIG2011023","CO60","VTIG01","<",0.0108,"W",,,"02/15/13 00:00:00"
"BVTIG2011023","CS134","VTIG01","<",0.00685,"W",,,"02/15/13 00:00:00"
"BVTIG2011023","K40","VTIG01",,131,,3.6,,"02/15/13 00:00:00"
"BVTIG2011023","CS137","VTIG01",,4.12,"W",3.8,,"02/15/13 00:00:00"
"BVTIG2011022","CO60","VTIG01","<",0.0121,"W",,,"02/15/13 00:00:00"
"BVTIG2011022","CS134","VTIG01","<",0.0081,"W",,,"02/15/13 00:00:00"
"BVTIG2011022","K40","VTIG01",,131,,3.6,,"02/15/13 00:00:00"
"BVTIG2011022","CS137","VTIG01",,6.65,"W",3.7,,"02/15/13 00:00:00"
"BVTIG2011021","CO60","VTIG01","<",0.0116,"W",,,"02/15/13 00:00:00"
"BVTIG2011021","CS134","VTIG01","<",0.00747,"W",,,"02/15/13 00:00:00"
"BVTIG2011021","K40","VTIG01",,131,,3.6,,"02/15/13 00:00:00"
"BVTIG2011021","CS137","VTIG01",,5.26,"W",3.8,,"02/15/13 00:00:00"
"BVTIG2011020","CO60","VTIG01","<",0.0121,"W",,,"02/15/13 00:00:00"
"BVTIG2011020","CS134","VTIG01","<",0.008160000000000001,"W",,,"02/15/13 00:00:00"
"BVTIG2011020","K40","VTIG01",,135,,3.6,,"02/15/13 00:00:00"
"BVTIG2011020","CS137","VTIG01",,6.71,"W",3.7,,"02/15/13 00:00:00"
"BVTIG2011019","CO60","VTIG01","<",0.008500000000000001,"W",,,"02/15/13 00:00:00"
"BVTIG2011019","CS134","VTIG01","<",0.00843,"W",,,"02/15/13 00:00:00"
"BVTIG2011019","K40","VTIG01",,124,,3.6,,"02/15/13 00:00:00"
"BVTIG2011019","CS137","VTIG01",,6.56,"W",3.6,,"02/15/13 00:00:00"
"BVTIG2011018","CO60","VTIG01","<",0.00727,"W",,,"02/15/13 00:00:00"
"BVTIG2011018","CS134","VTIG01","<",0.00618,"W",,,"02/15/13 00:00:00"
"BVTIG2011018","K40","VTIG01",,125,,3.6,,"02/15/13 00:00:00"
"BVTIG2011018","CS137","VTIG01",,6.55,"W",3.6,,"02/15/13 00:00:00"
"BVTIG2011017","CO60","VTIG01","<",0.011,"W",,,"02/15/13 00:00:00"
"BVTIG2011017","CS134","VTIG01","<",0.00738,"W",,,"02/15/13 00:00:00"
"BVTIG2011017","K40","VTIG01",,126,,3.6,,"02/15/13 00:00:00"
"BVTIG2011017","CS137","VTIG01",,6.91,"W",3.8,,"02/15/13 00:00:00"
"BVTIG2011016","CO60","VTIG01","<",0.008619999999999999,"W",,,"02/15/13 00:00:00"
"BVTIG2011016","CS134","VTIG01","<",0.00628,"W",,,"02/15/13 00:00:00"
"BVTIG2011016","K40","VTIG01",,132,,3.6,,"02/15/13 00:00:00"
"BVTIG2011016","CS137","VTIG01",,6.81,"W",3.7,,"02/15/13 00:00:00"
"BVTIG2011015","CO60","VTIG01","<",0.00574,"W",,,"02/15/13 00:00:00"
"BVTIG2011015","CS134","VTIG01",,0.00393,"W",24,,"02/15/13 00:00:00"
"BVTIG2011015","K40","VTIG01",,130,,3.6,,"02/15/13 00:00:00"
"BVTIG2011015","CS137","VTIG01",,6.72,"W",3.6,,"02/15/13 00:00:00"
"BVTIG2011014","CO60","VTIG01","<",0.0119,"W",,,"02/15/13 00:00:00"
"BVTIG2011014","CS134","VTIG01","<",0.008149999999999999,"W",,,"02/15/13 00:00:00"
"BVTIG2011014","K40","VTIG01",,132,,3.6,,"02/15/13 00:00:00"
"BVTIG2011014","CS137","VTIG01",,8.67,"W",3.8,,"02/15/13 00:00:00"
"BVTIG2011013","CO60","VTIG01","<",0.0117,"W",,,"02/15/13 00:00:00"
"BVTIG2011013","CS134","VTIG01","<",0.0083,"W",,,"02/15/13 00:00:00"
"BVTIG2011013","K40","VTIG01",,130,,3.6,,"02/15/13 00:00:00"
"BVTIG2011013","CS137","VTIG01",,8.18,"W",3.7,,"02/15/13 00:00:00"
"BVTIG2011012","CO60","VTIG01","<",0.00639,"W",,,"02/15/13 00:00:00"
"BVTIG2011012","CS134","VTIG01","<",0.00499,"W",,,"02/15/13 00:00:00"
"BVTIG2011012","K40","VTIG01",,130,,3.6,,"02/15/13 00:00:00"
"BVTIG2011012","CS137","VTIG01",,0.739,"W",3.6,,"02/15/13 00:00:00"
"BVTIG2011011","SR90  ","VTIG02"," ",0.001157,"W",24.13,,"02/27/14 00:00:00"
"BVTIG2011011","CO60","VTIG01","<",0.008789999999999999,"W",,,"02/15/13 00:00:00"
"BVTIG2011011","CS134","VTIG01","<",0.00538,"W",,,"02/15/13 00:00:00"
"BVTIG2011011","K40","VTIG01",,121,,3.6,,"02/15/13 00:00:00"
"BVTIG2011011","CS137","VTIG01",,0.629,"W",3.8,,"02/15/13 00:00:00"
"BVTIG2011010","CO60","VTIG01","<",0.00949,"W",,,"02/15/13 00:00:00"
"BVTIG2011010","CS134","VTIG01","<",0.00596,"W",,,"02/15/13 00:00:00"
"BVTIG2011010","K40","VTIG01",,121,,3.6,,"02/15/13 00:00:00"
"BVTIG2011010","CS137","VTIG01",,0.619,"W",3.7,,"02/15/13 00:00:00"
"BVTIG2011009","CO60","VTIG01","<",0.00611,"W",,,"02/15/13 00:00:00"
"BVTIG2011009","CS134","VTIG01","<",0.00443,"W",,,"02/15/13 00:00:00"
"BVTIG2011009","K40","VTIG01",,125,,3.6,,"02/15/13 00:00:00"
"BVTIG2011009","SR90","VTIG01",,0.000847,"W",26,,"02/15/13 00:00:00"
"BVTIG2011009","CS137","VTIG01",,0.881,"W",3.6,,"02/15/13 00:00:00"
"BVTIG2011008","CO60","VTIG01","<",0.00762,"W",,,"02/15/13 00:00:00"
"BVTIG2011008","CS134","VTIG01","<",0.00606,"W",,,"02/15/13 00:00:00"
"BVTIG2011008","K40","VTIG01",,130,,3.6,,"02/15/13 00:00:00"
"BVTIG2011008","CS137","VTIG01",,7.93,"W",3.6,,"02/15/13 00:00:00"
"BVTIG2011007","CO60","VTIG01","<",0.0114,"W",,,"02/15/13 00:00:00"
"BVTIG2011007","CS134","VTIG01","<",0.008410000000000001,"W",,,"02/15/13 00:00:00"
"BVTIG2011007","K40","VTIG01",,136,,3.6,,"02/15/13 00:00:00"
"BVTIG2011007","CS137","VTIG01",,7.52,"W",3.8,,"02/15/13 00:00:00"
"BVTIG2011006","CO60","VTIG01","<",0.00632,"W",,,"02/15/13 00:00:00"
"BVTIG2011006","CS134","VTIG01","<",0.00524,"W",,,"02/15/13 00:00:00"
"BVTIG2011006","K40","VTIG01",,124,,3.6,,"02/15/13 00:00:00"
"BVTIG2011006","CS137","VTIG01",,0.979,"W",3.6,,"02/15/13 00:00:00"
"BVTIG2011005","CO60","VTIG01","<",0.0121,"W",,,"02/15/13 00:00:00"
"BVTIG2011005","CS134","VTIG01","<",0.008200000000000001,"W",,,"02/15/13 00:00:00"
"BVTIG2011005","K40","VTIG01",,135,,3.6,,"02/15/13 00:00:00"
"BVTIG2011005","CS137","VTIG01",,4.99,"W",3.7,,"02/15/13 00:00:00"
"BVTIG2011004","CO60","VTIG01","<",0.00908,"W",,,"02/15/13 00:00:00"
"BVTIG2011004","CS134","VTIG01","<",0.00713,"W",,,"02/15/13 00:00:00"
"BVTIG2011004","K40","VTIG01",,133,,3.6,,"02/15/13 00:00:00"
"BVTIG2011004","CS137","VTIG01",,5.01,"W",3.7,,"02/15/13 00:00:00"
"BVTIG2011003","CO60","VTIG01","<",0.0109,"W",,,"02/15/13 00:00:00"
"BVTIG2011003","CS134","VTIG01","<",0.00767,"W",,,"02/15/13 00:00:00"
"BVTIG2011003","K40","VTIG01",,111,,3.6,,"02/15/13 00:00:00"
"BVTIG2011003","SR90","VTIG01",,0.00631,"W",20,,"02/15/13 00:00:00"
"BVTIG2011003","CS137","VTIG01",,3.99,"W",3.9,,"02/15/13 00:00:00"
"BVTIG2011002","CO60","VTIG01","<",0.0121,"W",,,"02/15/13 00:00:00"
"BVTIG2011002","CS134","VTIG01","<",0.008319999999999999,"W",,,"02/15/13 00:00:00"
"BVTIG2011002","K40","VTIG01",,116,,3.6,,"02/15/13 00:00:00"
"BVTIG2011002","SR90","VTIG01",,0.0075,"W",15,,"02/15/13 00:00:00"
"BVTIG2011002","CS137","VTIG01",,2.21,"W",3.8,,"02/15/13 00:00:00"
"BVTIG2011001","CO60","VTIG01","<",0.00615,"W",,,"02/15/13 00:00:00"
"BVTIG2011001","CS134","VTIG01","<",0.00518,"W",,,"02/15/13 00:00:00"
"BVTIG2011001","K40","VTIG01",,116,,3.6,,"02/15/13 00:00:00"
"BVTIG2011001","CS137","VTIG01",,0.921,"W",3.6,,"02/15/13 00:00:00"
"BVTIG2010069","K40","VTIG01",,142,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010068","CS137","VTIG01",,6.95,"W",3.9,,"10/24/11 00:00:00"
"BVTIG2010068","CS134","VTIG01","<",0.009639999999999999,"W",,,"10/24/11 00:00:00"
"BVTIG2010068","CO60","VTIG01","<",0.0134,"W",,,"10/24/11 00:00:00"
"BVTIG2010068","K40","VTIG01",,139,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010067","SR90    ","VTIG02"," ",0.00783,"W",5.3,102721,"04/19/12 00:00:00"
"BVTIG2010067","CS137","VTIG01",,0.8149999999999999,"W",3.8,,"10/24/11 00:00:00"
"BVTIG2010067","CS134","VTIG01","<",0.008109999999999999,"W",,,"10/24/11 00:00:00"
"BVTIG2010067","CO60","VTIG01","<",0.0117,"W",,,"10/24/11 00:00:00"
"BVTIG2010067","K40","VTIG01",,104,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010066","CS137","VTIG01",,3.47,"W",3.8,,"10/24/11 00:00:00"
"BVTIG2010066","CS134","VTIG01","<",0.0094,"W",,,"10/24/11 00:00:00"
"BVTIG2010066","CO60","VTIG01","<",0.0131,"W",,,"10/24/11 00:00:00"
"BVTIG2010066","K40","VTIG01",,109,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010065","SR90    ","VTIG02"," ",0.00111,"W",12,102712,"04/19/12 00:00:00"
"BVTIG2010065","CS137","VTIG01",,6.23,"W",3.8,,"10/24/11 00:00:00"
"BVTIG2010065","CS134","VTIG01","<",0.01,"W",,,"10/24/11 00:00:00"
"BVTIG2010065","CO60","VTIG01","<",0.0135,"W",,,"10/24/11 00:00:00"
"BVTIG2010065","K40","VTIG01",,135,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010064","SR90    ","VTIG02"," ",0.0455,"W",3.9,102707,"04/19/12 00:00:00"
"BVTIG2010064","CS137","VTIG01",,5.62,"W",3.7,,"10/24/11 00:00:00"
"BVTIG2010064","CS134","VTIG01","<",0.011,"W",,,"10/24/11 00:00:00"
"BVTIG2010064","CO60","VTIG01","<",0.0127,"W",,,"10/24/11 00:00:00"
"BVTIG2010064","K40","VTIG01",,106,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010063","CS137","VTIG01",,33,"D",3.6,,"10/24/11 00:00:00"
"BVTIG2010063","CS134","VTIG01","<",0.12,"D",,,"10/24/11 00:00:00"
"BVTIG2010063","AG108M","VTIG01",,0.17,"D",6.9,,"10/24/11 00:00:00"
"BVTIG2010063","CO60","VTIG01","<",0.0837,"D",,,"10/24/11 00:00:00"
"BVTIG2010063","K40","VTIG01",,319,"D",3.6,,"10/24/11 00:00:00"
"BVTIG2010062","CS137","VTIG01",,13.6,"D",3.7,,"10/24/11 00:00:00"
"BVTIG2010062","CS134","VTIG01","<",0.111,"D",,,"10/24/11 00:00:00"
"BVTIG2010062","AG108M","VTIG01",,0.271,"D",5.1,,"10/24/11 00:00:00"
"BVTIG2010062","CO60","VTIG01","<",0.09089999999999999,"D",,,"10/24/11 00:00:00"
"BVTIG2010062","K40","VTIG01",,239,"D",3.6,,"10/24/11 00:00:00"
"BVTIG2010061","SR90    ","VTIG02"," ",0.0471,"W",3.1,102692,"04/19/12 00:00:00"
"BVTIG2010061","CS137","VTIG01",,5.13,"W",3.8,,"10/24/11 00:00:00"
"BVTIG2010061","CS134","VTIG01","<",0.00826,"W",,,"10/24/11 00:00:00"
"BVTIG2010061","CO60","VTIG01","<",0.0113,"W",,,"10/24/11 00:00:00"
"BVTIG2010061","K40","VTIG01",,94.300003,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010060","CS137","VTIG01",,7.29,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010060","CS134","VTIG01","<",0.00808,"W",,,"10/24/11 00:00:00"
"BVTIG2010060","CO60","VTIG01","<",0.0089,"W",,,"10/24/11 00:00:00"
"BVTIG2010060","K40","VTIG01",,130,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010059","CS137","VTIG01",,3.77,"W",3.7,,"10/24/11 00:00:00"
"BVTIG2010059","CS134","VTIG01","<",0.0109,"W",,,"10/24/11 00:00:00"
"BVTIG2010059","CO60","VTIG01","<",0.0143,"W",,,"10/24/11 00:00:00"
"BVTIG2010059","K40","VTIG01",,105,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010058","SR90    ","VTIG02"," ",0.00873,"W",4.3,102679,"04/19/12 00:00:00"
"BVTIG2010058","CS137","VTIG01",,0.8090000000000001,"W",3.7,,"10/24/11 00:00:00"
"BVTIG2010058","CS134","VTIG01","<",0.00856,"W",,,"10/24/11 00:00:00"
"BVTIG2010058","CO60","VTIG01","<",0.0116,"W",,,"10/24/11 00:00:00"
"BVTIG2010058","K40","VTIG01",,95.699997,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010057","CS137","VTIG01",,3.31,"W",3.7,,"10/24/11 00:00:00"
"BVTIG2010057","CS134","VTIG01","<",0.00713,"W",,,"10/24/11 00:00:00"
"BVTIG2010057","CO60","VTIG01","<",0.008659999999999999,"W",,,"10/24/11 00:00:00"
"BVTIG2010057","K40","VTIG01",,106,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010056","SR90    ","VTIG02"," ",0.00128,"W",9.699999999999999,102670,"04/19/12 00:00:00"
"BVTIG2010056","CS137","VTIG01",,8.119999999999999,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010056","CS134","VTIG01","<",0.007,"W",,,"10/24/11 00:00:00"
"BVTIG2010056","CO60","VTIG01","<",0.00822,"W",,,"10/24/11 00:00:00"
"BVTIG2010056","K40","VTIG01",,132,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010055","CS137","VTIG01",,6.63,"W",3.8,,"10/24/11 00:00:00"
"BVTIG2010055","CS134","VTIG01","<",0.0118,"W",,,"10/24/11 00:00:00"
"BVTIG2010055","CO60","VTIG01","<",0.0164,"W",,,"10/24/11 00:00:00"
"BVTIG2010055","K40","VTIG01",,136,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010054","CS137","VTIG01",,0.913,"W",3.8,,"10/24/11 00:00:00"
"BVTIG2010054","CS134","VTIG01","<",0.00641,"W",,,"10/24/11 00:00:00"
"BVTIG2010054","CO60","VTIG01","<",0.007900000000000001,"W",,,"10/24/11 00:00:00"
"BVTIG2010054","K40","VTIG01",,120,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010053","SR90    ","VTIG02","<",0.000824,"W",,102657,"04/19/12 00:00:00"
"BVTIG2010053","CS137","VTIG01",,4.3,"W",3.7,,"10/24/11 00:00:00"
"BVTIG2010053","CS134","VTIG01","<",0.008829999999999999,"W",,,"10/24/11 00:00:00"
"BVTIG2010053","CO60","VTIG01","<",0.0121,"W",,,"10/24/11 00:00:00"
"BVTIG2010053","K40","VTIG01",,127,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010052","CS137","VTIG01",,0.856,"W",3.9,,"10/24/11 00:00:00"
"BVTIG2010052","CS134","VTIG01","<",0.00652,"W",,,"10/24/11 00:00:00"
"BVTIG2010052","CO60","VTIG01","<",0.00997,"W",,,"10/24/11 00:00:00"
"BVTIG2010052","K40","VTIG01",,104,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010051","SR90    ","VTIG02"," ",0.00574,"W",6.1,102648,"04/19/12 00:00:00"
"BVTIG2010051","CS137","VTIG01",,0.953,"W",3.9,,"10/24/11 00:00:00"
"BVTIG2010051","CS134","VTIG01","<",0.00993,"W",,,"10/24/11 00:00:00"
"BVTIG2010051","CO60","VTIG01","<",0.0146,"W",,,"10/24/11 00:00:00"
"BVTIG2010051","K40","VTIG01",,123,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010050","SR90    ","VTIG02"," ",0.00664,"W",4.5,102643,"04/19/12 00:00:00"
"BVTIG2010050","CS137","VTIG01",,1.04,"W",3.7,,"10/24/11 00:00:00"
"BVTIG2010050","CS134","VTIG01","<",0.0106,"W",,,"10/24/11 00:00:00"
"BVTIG2010050","CO60","VTIG01","<",0.0152,"W",,,"10/24/11 00:00:00"
"BVTIG2010050","K40","VTIG01",,120,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010049","SR90    ","VTIG02"," ",0.008789999999999999,"W",4.1,102638,"04/19/12 00:00:00"
"BVTIG2010049","CS137","VTIG01",,2.43,"W",3.8,,"10/24/11 00:00:00"
"BVTIG2010049","CS134","VTIG01","<",0.00766,"W",,,"10/24/11 00:00:00"
"BVTIG2010049","CO60","VTIG01","<",0.0111,"W",,,"10/24/11 00:00:00"
"BVTIG2010049","K40","VTIG01",,111,"W",3.6,,"10/24/11 00:00:00"
"BVTIG2010048","SR90    ","VTIG02"," ",0.00512,"W",3.9,102633,"04/19/12 00:00:00"
"BVTIG2010048","CS137","VTIG01",,1.47,"W",3.7,,"10/24/11 00:00:00"
"BVTIG2010048","CS134","VTIG01","<",0.00575,"W",,,"10/24/11 00:00:00"
"BVTIG2010048","CO60","VTIG01","<",0.00717,"W",,,"10/24/11 00:00:00"
"BSTUK1992008","CS137","STUK01",,45,"W",5,,
"BSTUK1992008","CS134","STUK01",,3.7,"W",2,,
"BSTUK1992007","SR90","STUK02",,0.046,"W",20,,
"BSTUK1992007","K40","STUK01",,96,"W",4,,
"BSTUK1992007","CS137","STUK01",,12,"W",3,,
"BSTUK1992007","CS134","STUK01",,0.79,"W",3,,
"BSTUK1992006","SR90","STUK02",,0.028,"W",15,,
"BSTUK1992006","K40","STUK01",,110,"W",5,,
"BSTUK1992006","CS137","STUK01",,38,"W",3,,
"BSTUK1992006","CS134","STUK01",,3,"W",2,,
"BSTUK1992005","SR90","STUK02",,0.04,"W",20,,
"BSTUK1992005","K40","STUK01",,110,"W",3,,
"BSTUK1992005","CS137","STUK01",,13,"W",5,,
"BSTUK1992005","CS134","STUK01",,0.9399999999999999,"W",3,,
"BSTUK1992004","SR90","STUK02",,0.058,"W",15,,
"BSTUK1992004","K40","STUK01",,96,"W",4,,
"BSTUK1992004","CS137","STUK01",,59,"W",3,,
"BSTUK1992004","CS134","STUK01",,4.9,"W",2,,
"BSTUK1992003","SR90","STUK02",,0.049,"W",20,,
"BSTUK1992003","MN54","STUK01",,0.04,"W",18,,
"BSTUK1992003","K40","STUK01",,110,"W",7,,
"BSTUK1992003","CS137","STUK01",,25,"W",6,,
"BSTUK1992003","CS134","STUK01",,1.9,"W",5,,
"BSTUK1992003","CO60","STUK01",,0.18,"W",8,,
"BSTUK1992003","CO58","STUK01",,0.06,"W",26,,
"BSTUK1992002","SR90","STUK02",,0.053,"W",15,,
"BSTUK1992002","K40","STUK01",,110,"W",5,,
"BSTUK1992002","CS137","STUK01",,53,"W",3,,
"BSTUK1992002","CS134","STUK01",,4.3,"W",3,,
"BSTUK1992001","SR90","STUK02",,0.07099999999999999,"W",20,,
"BSTUK1992001","K40","STUK01",,110,"W",7,,
"BSTUK1992001","CS137","STUK01",,21,"W",6,,
"BSTUK1992001","CS134","STUK01",,1.5,"W",5,,
"BSTUK1991014","SR90","STUK02",,18,"D",10,,
"BSTUK1991014","K40","STUK01",,210,"D",10,,
"BSTUK1991014","CS137","STUK01",,56,"D",5,,
"BSTUK1991014","CS134","STUK01",,8.699999999999999,"D",12,,
"BSTUK1991014","CO60","STUK01",,5.9,"D",18,,
"BSTUK1991014","AG110M","STUK01",,14.5,"D",11,,
"BSTUK1991013","SR90","STUK02",,27,"D",10,,
"BSTUK1991013","K40","STUK01",,71,"D",12,,
"BSTUK1991013","CS137","STUK01",,35,"D",5,,
"BSTUK1991013","CS134","STUK01",,4.3,"D",8,,
"BSTUK1991013","CO60","STUK01",,3.8,"D",9,,
"BSTUK1991012","SR90","STUK02",,17,"D",10,,
"BSTUK1991012","MN54","STUK01",,0.55,"D",20,,
"BSTUK1991012","K40","STUK01",,900,"D",6,,
"BSTUK1991012","CS137","STUK01",,103,"D",5,,
"BSTUK1991012","CS134","STUK01",,11.5,"D",4,,
"BSTUK1991012","CO60","STUK01",,5.1,"D",6,,
"BSTUK1991012","AG110M","STUK01",,1.38,"D",12,,
"BSTUK1991011","SR90","STUK02",,13,"D",10,,
"BSTUK1991011","MN54","STUK01",,14,"D",6,,
"BSTUK1991011","K40","STUK01",,650,"D",4,,
"BSTUK1991011","CS137","STUK01",,82,"D",5,,
"BSTUK1991011","CS134","STUK01",,8.699999999999999,"D",,,
"BSTUK1991011","CO60","STUK01",,24,"D",4,,
"BSTUK1991011","CO58","STUK01",,0.85,"D",18,,
"BSTUK1991010","K40","STUK01",,104,"W",5,,
"BSTUK1991010","CS137","STUK01",,52,"W",4,,
"BSTUK1991010","CS134","STUK01",,6.3,"W",4,,
"BSTUK1991009","K40","STUK01",,100,"W",5,,
"BSTUK1991009","CS137","STUK01",,13.3,"W",4,,
"BSTUK1991009","CS134","STUK01",,1.34,"W",5,,
