KEY,COUNTRY,LABORATORY,SEQUENCE,DATE,YEAR,MONTH,DAY,STATION,LATITUDE ddmmmm,LATITUDE dddddd,LONGITUDE ddmmmm,LONGITUDE dddddd,SDEPTH,RUBIN,BIOTATYPE,TISSUE,NO,LENGTH,WEIGHT,DW%,LOI%,MORS_SUBBASIN,HELCOM_SUBBASIN,DATE_OF_ENTRY
"BBFFG1987092",6,"BFFG",1987092,"12/15/87 00:00:00",1987,12,15,"BROZE9",55.07,55.12,18.35,18.58,85,"GADU MOR","F",18,,60,,75.19,99.40000000000001,4,9,
"BBFFG1987093",6,"BFFG",1987093,"12/15/87 00:00:00",1987,12,15,"BROZE9",55.06,55.1,18.13,18.22,70.5,"GADU MOR","F",18,,55,,75.76000000000001,99.3,4,9,
"BBFFG1987094",6,"BFFG",1987094,"12/16/87 00:00:00",1987,12,16,"87/39",55.19,55.31,17.12,17.19,79,"GADU MOR","F",18,,65,,75.76000000000001,99.5,4,6,
"BBFFG1987095",6,"BFFG",1987095,"12/16/87 00:00:00",1987,12,16,"BBHOL5",55.15,55.25,16.42,16.7,75,"GADU MOR","F",18,,55,,74.06999999999999,99.40000000000001,4,6,
"BBFFG1987096",6,"BFFG",1987096,"12/16/87 00:00:00",1987,12,16,"87/44",54.47,54.79,15.58,15.97,54,"GADU MOR","F",18,,58,,71.43000000000001,99.40000000000001,6,6,
"BBFFG1987097",6,"BFFG",1987097,"12/17/87 00:00:00",1987,12,17,"87/45",54.42,54.7,15.58,15.96,55.5,"GADU MOR","F",18,,54,,72.98999999999999,99.09999999999999,6,6,
"BBFFG1987098",6,"BFFG",1987098,"12/17/87 00:00:00",1987,12,17,"87/45",54.42,54.7,15.58,15.96,55.5,"GADU MOR","F",18,,0,,74.63,99.40000000000001,6,6,
"BBFFG1987099",6,"BFFG",1987099,"12/17/87 00:00:00",1987,12,17,"BBHOL3",54.34,54.57,15.29,15.48,58,"GADU MOR","F",18,,59,,74.06999999999999,99.40000000000001,6,6,
"BBFFG1987100",6,"BFFG",1987100,"12/17/87 00:00:00",1987,12,17,"BBHOL3",54.28,54.47,15.3,15.5,52,"GADU MOR","F",18,,54,,68.03,99.40000000000001,6,6,
"BBFFG1987101",6,"BFFG",1987101,"12/19/87 00:00:00",1987,12,19,"87/55",54.36,54.6,14.32,14.53,28,"GADU MOR","F",18,,62,,73.53,99.40000000000001,2,6,
"BBFFG1987102",6,"BFFG",1987102,"12/19/87 00:00:00",1987,12,19,"BARC2",54.36,54.61,14.14,14.23,27.5,"GADU MOR","F",18,,49,,73.53,99.09999999999999,2,2,
"BBFFG1987103",6,"BFFG",1987103,"12/19/87 00:00:00",1987,12,19,"BARC2",54.43,54.72,14.04,14.07,34,"GADU MOR","F",18,,91,,71.43000000000001,99.3,2,2,
"BBFFG1987104",6,"BFFG",1987104,"12/19/87 00:00:00",1987,12,19,"BARC2",54.43,54.72,14.04,14.07,34,"GADU MOR","F",18,,57,,75.76000000000001,99.5,2,2,
"BBFFG1987105",6,"BFFG",1987105,"12/19/87 00:00:00",1987,12,19,"BARC2",54.52,54.86,13.54,13.9,49,"GADU MOR","F",18,,45,,73.53,99.40000000000001,2,2,
"BBFFG1987106",6,"BFFG",1987106,"12/19/87 00:00:00",1987,12,19,"BARC2",55,54.99,14,14,50,"GADU MOR","F",18,,46,,75.76000000000001,99.5,2,2,
"BBFFG1987107",6,"BFFG",1987107,"12/19/87 00:00:00",1987,12,19,"BARC2",54.57,54.95,13.58,13.97,51.5,"GADU MOR","F",18,,47,,75.19,99.2,2,2,
"BBFFG1987108",6,"BFFG",1987108,"12/15/87 00:00:00",1987,12,15,"BKIBU1",54.31,54.52,10.34,10.57,20.8,"GADU MOR","F",18,,0,,66.23,98.59999999999999,5,15,
"BBFFG1987109",6,"BFFG",1987109,"12/15/87 00:00:00",1987,12,15,"BROZE9",55.29,55.48,18.08,18.13,72.7,"GADU MOR","F",18,,0,,75.76000000000001,99.40000000000001,4,9,
"BBFFG1987110",6,"BFFG",1987110,"12/15/87 00:00:00",1987,12,15,"87/MIX",55.47,55.78,16.4,16.66,55.2,"GADU MOR","F",18,,0,,76.92,99.5,4,6,
"BBFFG1987111",6,"BFFG",1987111,"12/15/87 00:00:00",1987,12,15,"BBHOL3",54.37,54.62,15.17,15.28,45.8,"GADU MOR","F",18,,0,,72.45999999999999,99.3,6,6,
"BBFFG1987112",6,"BFFG",1987112,"12/15/87 00:00:00",1987,12,15,"BARC2",54.56,54.94,13.44,13.74,45.9,"GADU MOR","F",18,,0,,75.76000000000001,99.40000000000001,2,2,
"BBFFG1987113",6,"BFFG",1987113,"12/15/87 00:00:00",1987,12,15,"87/MIX",56.16,56.27,18.06,18.1,49.6,"GADU MOR","F",18,,0,,69.93000000000001,99.40000000000001,4,10,
"BBFFG1987114",6,"BFFG",1987114,"12/15/87 00:00:00",1987,12,15,"87/MIX",56.01,56.01,17.36,17.6,56,"GADU MOR","F",18,,0,,75.19,99.40000000000001,4,6,
"BBFFG1987115",6,"BFFG",1987115,"12/15/87 00:00:00",1987,12,15,"BROZE9",55.07,55.12,18.35,18.58,85,"GADU MOR","F",20,,60,,17.7,92,4,9,
"BBFFG1987116",6,"BFFG",1987116,"12/15/87 00:00:00",1987,12,15,"BROZE9",55.06,55.1,18.13,18.22,70.5,"GADU MOR","F",20,,55,,19.31,89.7,4,9,
"BBFFG1987117",6,"BFFG",1987117,"12/15/87 00:00:00",1987,12,15,"BROZE9",55.13,55.22,17.53,17.89,61,"GADU MOR","F",20,,66,,21.05,90.7,4,9,
"BBFFG1987118",6,"BFFG",1987118,"12/16/87 00:00:00",1987,12,16,"87/39",55.19,55.31,17.12,17.19,79,"GADU MOR","F",20,,65,,20.08,91.90000000000001,4,6,
"BBFFG1987119",6,"BFFG",1987119,"12/19/87 00:00:00",1987,12,19,"BARC2",54.43,54.72,14.04,14.07,34,"GADU MOR","F",20,,91,,19.46,92.09999999999999,2,2,
"BBFFG1987120",6,"BFFG",1987120,"12/10/87 00:00:00",1987,12,10,"87/14",55.44,55.74,16.15,16.25,66,"GADU MOR","F",8,,36,,26.46,85.59999999999999,6,6,
"BBFFG1987121",6,"BFFG",1987121,"12/10/87 00:00:00",1987,12,10,"87/15",55.49,55.82,16.34,16.57,55,"GADU MOR","F",8,,43,,24.51,88.90000000000001,4,6,
"BBFFG1987122",6,"BFFG",1987122,"12/11/87 00:00:00",1987,12,11,"87/16",55.42,55.7,16.34,16.56,60,"GADU MOR","F",8,,52,,25.71,89,4,6,
"BBFFG1987123",6,"BFFG",1987123,"12/11/87 00:00:00",1987,12,11,"87/17",55.49,55.81,16.54,16.89,45,"GADU MOR","F",8,,55,,24.88,89,4,6,
"BBFFG1987124",6,"BFFG",1987124,"12/12/87 00:00:00",1987,12,12,"87/19",56,56,17.18,17.31,44,"GADU MOR","F",8,,74,,26.18,90.3,4,6,
"BBFFG1987125",6,"BFFG",1987125,"12/12/87 00:00:00",1987,12,12,"87/22",55.47,55.78,17.44,17.73,63,"GADU MOR","F",8,,67,,23.7,88.40000000000001,4,9,
"BBFFG1987126",6,"BFFG",1987126,"12/12/87 00:00:00",1987,12,12,"87/22",55.47,55.78,17.44,17.73,63,"GADU MOR","F",8,,49,,23.98,85.59999999999999,4,9,
"BBFFG1987127",6,"BFFG",1987127,"12/13/87 00:00:00",1987,12,13,"87/24",56.33,56.55,18.4,18.67,42.5,"GADU MOR","F",8,,40,,23.92,88.3,9,9,
"BBFFG1987128",6,"BFFG",1987128,"12/13/87 00:00:00",1987,12,13,"87/24",56.33,56.55,18.4,18.67,42.5,"GADU MOR","F",8,,57,,24.27,89.2,9,9,
"BBFFG1987129",6,"BFFG",1987129,"12/13/87 00:00:00",1987,12,13,"87/24",56.33,56.55,18.4,18.67,42.5,"GADU MOR","F",8,,76,,23.75,88.3,9,9,
"BBFFG1987130",6,"BFFG",1987130,"12/14/87 00:00:00",1987,12,14,"BROZE9",55.33,55.54,17.58,17.97,74,"GADU MOR","F",8,,55,,24.81,89.2,4,9,
"BBFFG1987131",6,"BFFG",1987131,"12/14/87 00:00:00",1987,12,14,"BROZE9",55.26,55.43,18.03,18.06,79.5,"GADU MOR","F",8,,56,,24.1,89.2,4,9,
"BBFFG1987132",6,"BFFG",1987132,"12/14/87 00:00:00",1987,12,14,"BROZE9",55.2,55.33,18.18,18.3,81.5,"GADU MOR","F",8,,56,,26.18,90.7,4,9,
"BBFFG1987133",6,"BFFG",1987133,"12/15/87 00:00:00",1987,12,15,"BROZE9",55.06,55.1,18.13,18.22,70.5,"GADU MOR","F",8,,55,,24.1,89.09999999999999,4,9,
"BBFFG1987134",6,"BFFG",1987134,"12/09/87 00:00:00",1987,12,9,"87/ 6",54.55,54.92,12.56,12.93,38.5,"CLUP HAR","F",5,,22,,32.89,95.3,2,2,
"BBFFG1987135",6,"BFFG",1987135,"12/09/87 00:00:00",1987,12,9,"BARC2",54.56,54.93,13.26,13.44,49,"CLUP HAR","F",5,,22,,29.85,94,2,2,
"BBFFG1987136",6,"BFFG",1987136,"12/13/87 00:00:00",1987,12,13,"87/25",56.22,56.37,18.31,18.51,59,"CLUP HAR","F",5,,25,,31.25,96.2,4,9,
"BBFFG1987137",6,"BFFG",1987137,"12/14/87 00:00:00",1987,12,14,"87/29",55.5,55.84,18.1,18.17,71,"CLUP HAR","F",5,,24,,32.05,95.5,4,9,
"BBFFG1987138",6,"BFFG",1987138,"12/14/87 00:00:00",1987,12,14,"BROZE9",55.33,55.54,17.58,17.97,74,"CLUP HAR","F",5,,23,,31.35,95.59999999999999,4,9,
"BBFFG1987139",6,"BFFG",1987139,"12/17/87 00:00:00",1987,12,17,"87/45",54.42,54.7,15.58,15.96,55.5,"CLUP HAR","F",5,,0,,29.94,93.2,6,6,
"BBFFG1987140",6,"BFFG",1987140,"12/17/87 00:00:00",1987,12,17,"87/45",54.42,54.7,15.58,15.96,55.5,"CLUP HAR","F",5,,23,,31.45,95.3,6,6,
"BBFFG1987141",6,"BFFG",1987141,"12/17/87 00:00:00",1987,12,17,"BBHOL3",54.28,54.47,15.15,15.24,35,"CLUP HAR","F",5,,23,,41.32,96.40000000000001,6,6,
"BBFFG1987142",6,"BFFG",1987142,"12/19/87 00:00:00",1987,12,19,"87/55",54.36,54.6,14.32,14.53,28,"CLUP HAR","F",5,,25,,31.55,95.7,2,6,
"BBFFG1987143",6,"BFFG",1987143,"12/11/87 00:00:00",1987,12,11,"87/17",55.49,55.81,16.54,16.89,45,"CLUP HAR","F",1,,22,,27.17,91.7,4,6,
"BBFFG1987144",6,"BFFG",1987144,"12/12/87 00:00:00",1987,12,12,"87/20",56.04,56.06,17.39,17.65,63,"CLUP HAR","F",1,,22,,36.5,94.3,4,6,
"BBFFG1987145",6,"BFFG",1987145,"12/09/87 00:00:00",1987,12,9,"87/ 6",54.55,54.92,12.56,12.93,38.5,"CLUP HAR","F",18,,22,,,0,2,2,
"BBFFG1987146",6,"BFFG",1987146,"12/17/87 00:00:00",1987,12,17,"87/45",54.42,54.7,15.58,15.96,55.5,"CLUP HAR","F",18,,0,,,0,6,6,
"BBFFG1987147",6,"BFFG",1987147,"12/09/87 00:00:00",1987,12,9,"87/ 6",54.55,54.92,12.56,12.93,38.5,"CLUP HAR","F",20,,22,,,0,2,2,
"BBFFG1987148",6,"BFFG",1987148,"12/17/87 00:00:00",1987,12,17,"87/45",54.42,54.7,15.58,15.96,55.5,"CLUP HAR","F",20,,0,,,0,6,6,
"BBFFG1987149",6,"BFFG",1987149,"12/08/87 00:00:00",1987,12,8,"BKIBU1",54.32,54.53,10.5,10.83,21.5,"LIMA LIM","F",5,,32,,22.27,92.5,5,15,
"BBFFG1987150",6,"BFFG",1987150,"12/08/87 00:00:00",1987,12,8,"87/ 2",54.3,54.49,10.31,10.51,14.5,"LAMI SAC","P",51,,0,,10.27,65.8,5,15,
"BBFFG1988001",6,"BFFG",1988001,"12/09/88 00:00:00",1988,12,9,"BKIBU1",54.31,54.52,10.2,10.33,17.8,"GADU MOR","F",5,,60,,21.7,93.09999999999999,5,15,
"BBFFG1988002",6,"BFFG",1988002,"12/10/88 00:00:00",1988,12,10,"BARC2",54.58,54.97,13.27,13.44,46.2,"GADU MOR","F",5,,47,,20.2,92.09999999999999,2,2,
"BBFFG1988003",6,"BFFG",1988003,"12/12/88 00:00:00",1988,12,12,"BBHOL3",54.39,54.65,15.02,15.03,58.7,"GADU MOR","F",5,,44,,21.1,93.2,6,6,
"BBFFG1988004",6,"BFFG",1988004,"12/13/88 00:00:00",1988,12,13,"BROZE9",55.12,55.19,17.56,17.94,62.8,"GADU MOR","F",5,,42,,27,94.3,4,9,
"BBFFG1988005",6,"BFFG",1988005,"12/14/88 00:00:00",1988,12,14,"BROZE9",55.32,55.54,18.01,18.02,80,"GADU MOR","F",5,,0,,19.6,91.90000000000001,4,9,
"BBFFG1988006",6,"BFFG",1988006,"12/15/88 00:00:00",1988,12,15,"4 Stns",55.52,55.86,17.05,17.08,46.8,"GADU MOR","F",5,,46,,22.2,91.90000000000001,4,6,
"BBFFG1988007",6,"BFFG",1988007,"12/17/88 00:00:00",1988,12,17,"3 Stns",54.34,54.57,15.39,15.65,56.5,"GADU MOR","F",5,,45,,21.3,93.09999999999999,6,6,
"BBFFG1988008",6,"BFFG",1988008,"12/18/88 00:00:00",1988,12,18,"4 Stns",55.21,55.34,17.36,17.6,61.9,"GADU MOR","F",5,,0,,21.7,91.7,4,9,
"BBFFG1988009",6,"BFFG",1988009,"12/10/88 00:00:00",1988,12,10,"6",54.55,54.91,12.56,12.94,39.5,"PLAT FLE","F",5,,33,,25,94.90000000000001,2,2,
"BBFFG1988010",6,"BFFG",1988010,"12/09/88 00:00:00",1988,12,9,"BKIBU1",54.3,54.51,10.32,10.54,16.5,"CLUP HAR","F",5,,0,,32.8,95.7,5,15,
"BBFFG1988011",6,"BFFG",1988011,"12/10/88 00:00:00",1988,12,10,"BARC2",54.57,54.95,13.37,13.62,50.5,"CLUP HAR","F",5,,0,,31.5,95.40000000000001,2,2,
"BBFFG1988012",6,"BFFG",1988012,"12/15/88 00:00:00",1988,12,15,"31",55.54,55.9,17.08,17.13,49,"CLUP HAR","F",5,,0,,25.4,95.40000000000001,4,6,
"BBFFG1988013",6,"BFFG",1988013,"12/09/88 00:00:00",1988,12,9,"BKIBU1",54.33,54.56,10.27,10.45,19.2,"LIMA LIM","F",5,,29,,22.7,94.5,5,15,
"BBFFG1988014",6,"BFFG",1988014,"12/09/88 00:00:00",1988,12,9,"BKIBU1",54.33,54.55,10.32,10.54,18.9,"GADU MOR","F",18,,0,,66.59999999999999,97.7,5,15,
"BBFFG1988015",6,"BFFG",1988015,"12/10/88 00:00:00",1988,12,10,"BARC2",54.59,54.99,13.29,13.48,46.3,"GADU MOR","F",18,,0,,76.3,98.59999999999999,2,2,
"BBFFG1988016",6,"BFFG",1988016,"12/14/88 00:00:00",1988,12,14,"BROZE9",55.32,55.54,18.01,18.02,80,"GADU MOR","F",18,,0,,76.90000000000001,97.7,4,9,
"BBFFG1988017",6,"BFFG",1988017,"12/15/88 00:00:00",1988,12,15,"4 Stns",55.52,55.86,17.05,17.08,46.8,"GADU MOR","F",18,,0,,76.90000000000001,99.3,4,6,
"BBFFG1988018",6,"BFFG",1988018,"12/17/88 00:00:00",1988,12,17,"3 Stns",54.34,54.57,15.39,15.65,56.5,"GADU MOR","F",18,,0,,78.09999999999999,97.2,6,6,
"BBFFG1988019",6,"BFFG",1988019,"12/09/88 00:00:00",1988,12,9,"BKIBU1",54.33,54.55,10.32,10.54,18.9,"ARCT ISL","F",43,,0,,15.2,84.40000000000001,5,15,
"BBFFG1988020",6,"BFFG",1988020,"12/09/88 00:00:00",1988,12,9,"BKIBU1",54.33,54.55,10.32,10.54,18.9,"ASTE RUB","B",41,,0,,20.8,56.5,5,15,
"BBFFG1988021",6,"BFFG",1988021,"12/09/88 00:00:00",1988,12,9,"BKIBU1",54.33,54.56,10.27,10.45,19.2,"LAMI SAC","P",51,,0,,13.7,72.2,5,15,
"BBFFG1988022",6,"BFFG",1988022,"12/09/88 00:00:00",1988,12,9,"BKIBU1",54.33,54.55,10.32,10.54,18.9,"FUCU VES","P",51,,0,,19.2,56.5,5,15,
"BBFFG1988023",6,"BFFG",1988023,"12/09/88 00:00:00",1988,12,9,"BKIBU1",54.36,54.6,10.3,10.5,18,"ARCT ISL","F",43,,0,,8.77,76.7,5,15,
"BBFFG1989001",6,"BFFG",1989001,"12/18/89 00:00:00",1989,12,18,"BBHOL5",55.09,55.15,16.36,16.6,58,"SADU ENT","B",41,,0,,34.97,55.8,4,6,
"BBFFG1989002",6,"BFFG",1989002,"12/15/89 00:00:00",1989,12,15,"28,29",55.48,55.79,16.52,16.87,43.5,"SADU ENT","B",41,,0,,32.19,57.4,4,6,
"BBFFG1989003",6,"BFFG",1989003,"12/15/89 00:00:00",1989,12,15,"32,35",55.48,55.8,17.41,17.69,61.8,"SADU ENT","B",41,,0,,35.34,56.5,4,9,
"BBFFG1989004",6,"BFFG",1989004,"12/16/89 00:00:00",1989,12,16,"32,35",55.48,55.8,17.41,17.69,61.8,"SADU ENT","B",41,,0,,24.6,65.59999999999999,4,9,
"BBFFG1989005",6,"BFFG",1989005,"12/17/89 00:00:00",1989,12,17,"BROZE9",55.09,55.14,18.1,18.16,70.5,"SADU ENT","B",41,,0,,23.46,59.2,4,9,
"BBFFG1989006",6,"BFFG",1989006,"12/12/89 00:00:00",1989,12,12,"BKIBU1",54.36,54.6,10.17,10.28,19,"GADU MOR","F",5,,67,2820,21.31,93.5,5,15,
"BBFFG1989007",6,"BFFG",1989007,"12/13/89 00:00:00",1989,12,13,"BARC2",55.01,55.02,13.36,13.6,49.8,"GADU MOR","F",5,,48,1080,22.11,93.8,2,2,
"BBFFG1989008",6,"BFFG",1989008,"12/19/89 00:00:00",1989,12,19,"BBHOL3",54.33,54.55,15.2,15.33,50.6,"GADU MOR","F",5,,63,2750,22.11,93.90000000000001,6,6,
"BBFFG1989009",6,"BFFG",1989009,"12/14/89 00:00:00",1989,12,14,"BBHOL4",55.42,55.7,15.05,15.08,62,"GADU MOR","F",5,,53,1440,21.54,93.5,6,6,
"BBFFG1989010",6,"BFFG",1989010,"12/18/89 00:00:00",1989,12,18,"BBHOL5",55.11,55.18,16.31,16.52,54.5,"GADU MOR","F",5,,48,1200,22.43,93.90000000000001,4,6,
"BBFFG1989011",6,"BFFG",1989011,"12/15/89 00:00:00",1989,12,15,"27",55.51,55.85,16.56,16.93,44.5,"GADU MOR","F",5,,52,1430,22.28,94,4,6,
"BBFFG1989012",6,"BFFG",1989012,"12/16/89 00:00:00",1989,12,16,"36",56.13,56.22,18.15,18.24,42.5,"GADU MOR","F",5,,60,2170,20.68,93.09999999999999,4,9,
"BBFFG1989013",6,"BFFG",1989013,"12/15/89 00:00:00",1989,12,15,"34",55.53,55.89,17.42,17.7,62.5,"GADU MOR","F",5,,49,1330,21.69,94,4,9,
"BBFFG1989014",6,"BFFG",1989014,"12/17/89 00:00:00",1989,12,17,"BROZE9",55.07,55.11,18.16,18.26,74.8,"GADU MOR","F",5,,60,2210,22.35,94,4,9,
"BBFFG1989015",6,"BFFG",1989015,"12/17/89 00:00:00",1989,12,17,"BROZE9",55.07,55.11,18.16,18.26,74.8,"GADU MOR","F",5,,62,2470,21.94,94.40000000000001,4,9,
"BBFFG1989016",6,"BFFG",1989016,"12/12/89 00:00:00",1989,12,12,"BKIBU1",54.36,54.6,10.17,10.28,19,"GADU MOR","F",18,,67,2820,69.28,99.09999999999999,5,15,
"BBFFG1989017",6,"BFFG",1989017,"12/13/89 00:00:00",1989,12,13,"BARC2",55.01,55.02,13.36,13.6,49.8,"GADU MOR","F",18,,41,1080,78.93000000000001,99.5,2,2,
"BBFFG1989018",6,"BFFG",1989018,"12/19/89 00:00:00",1989,12,19,"BBHOL3",54.33,54.55,15.2,15.33,50.6,"GADU MOR","F",18,,63,2750,75.28,99.40000000000001,6,6,
"BBFFG1989019",6,"BFFG",1989019,"12/14/89 00:00:00",1989,12,14,"BBHOL4",55.42,55.7,15.05,15.08,62,"GADU MOR","F",18,,53,1440,78.75,99.5,6,6,
"BBFFG1989020",6,"BFFG",1989020,"12/18/89 00:00:00",1989,12,18,"BBHOL5",55.11,55.18,16.31,16.52,54.5,"GADU MOR","F",18,,48,1200,76.28,99.40000000000001,4,6,
"BBFFG1989021",6,"BFFG",1989021,"12/15/89 00:00:00",1989,12,15,"27",55.51,55.85,16.56,16.93,44.5,"GADU MOR","F",18,,52,1430,75.18000000000001,99.40000000000001,4,6,
"BBFFG1989022",6,"BFFG",1989022,"12/16/89 00:00:00",1989,12,16,"36",56.13,56.22,18.14,18.24,42.5,"GADU MOR","F",18,,60,2170,76.90000000000001,99.40000000000001,4,9,
"BBFFG1989023",6,"BFFG",1989023,"12/15/89 00:00:00",1989,12,15,"34",55.53,55.89,17.42,17.7,62.5,"GADU MOR","F",18,,49,1330,78.81,99.2,4,9,
"BBFFG1989024",6,"BFFG",1989024,"12/17/89 00:00:00",1989,12,17,"BROZE9",55.07,55.11,18.16,18.26,74.8,"GADU MOR","F",18,,60,2210,76.48,99.5,4,9,
"BBFFG1989025",6,"BFFG",1989025,"12/17/89 00:00:00",1989,12,17,"BROZE9",55.07,55.11,18.16,18.26,74.8,"GADU MOR","F",18,,62,2470,76.22,99.40000000000001,4,9,
"BBFFG1989026",6,"BFFG",1989026,"12/13/89 00:00:00",1989,12,13,"BARC2",55.01,55.02,13.36,13.6,49.8,"PLAT FLE","F",5,,30,369,23.38,94.2,2,2,
"BBFFG1989027",6,"BFFG",1989027,"12/12/89 00:00:00",1989,12,12,"BKIBU1",54.36,54.59,10.19,10.31,19.1,"FUCU VES","P",51,,0,,12.94,47.4,5,15,
"BBFFG1989028",6,"BFFG",1989028,"12/17/89 00:00:00",1989,12,17,"BROZE9",55.07,55.11,18.16,18.26,74.8,"CLUP HAR","F",5,,24,121.6,28.06,94.7,4,9,
"BBFFG1989029",6,"BFFG",1989029,"12/20/89 00:00:00",1989,12,20,"BKIBU1",54.37,54.62,10.2,10.34,19,"CLUP HAR","F",5,,20,67.59999999999999,26.77,94.40000000000001,5,15,
"BBFFG1989030",6,"BFFG",1989030,"12/12/89 00:00:00",1989,12,12,"BKIBU1",54.36,54.59,10.19,10.31,19.1,"CLUP HAR","F",5,,21,56.9,31.18,95.8,5,15,
"BBFFG1989031",6,"BFFG",1989031,"12/13/89 00:00:00",1989,12,13,"BARC2",55.01,55.02,13.36,13.6,49.8,"CLUP HAR","F",5,,22,77.59999999999999,26.18,95.59999999999999,2,2,
"BBFFG1989032",6,"BFFG",1989032,"12/19/89 00:00:00",1989,12,19,"BBHOL3",54.33,54.55,15.2,15.33,50.6,"CLUP HAR","F",5,,20,,28.29,94.7,6,6,
"BBFFG1989033",6,"BFFG",1989033,"12/14/89 00:00:00",1989,12,14,"BBHOL4",55.42,55.7,15.05,15.08,62,"CLUP HAR","F",5,,24,97.09999999999999,28.92,94.8,6,6,
"BBFFG1989034",6,"BFFG",1989034,"12/18/89 00:00:00",1989,12,18,"BBHOL5",55.11,55.19,16.29,16.48,55.5,"CLUP HAR","F",5,,21,81.59999999999999,28.36,94.90000000000001,4,6,
"BBFFG1989035",6,"BFFG",1989035,"12/16/89 00:00:00",1989,12,16,"36",56.13,56.22,18.15,18.24,42.5,"CLUP HAR","F",5,,22,93.8,40.99,96.8,4,9,
"BBFFG1989036",6,"BFFG",1989036,"12/15/89 00:00:00",1989,12,15,"34",55.53,55.89,17.42,17.7,62.5,"CLUP HAR","F",5,,23,82,27.9,94.5,4,9,
"BBFFG1989037",6,"BFFG",1989037,"12/12/89 00:00:00",1989,12,12,"BKIBU1",54.36,54.6,10.17,10.28,19,"LIMA LIM","F",5,,24,164,22.82,94.09999999999999,5,15,
"BBFFG1989038",6,"BFFG",1989038,"12/12/89 00:00:00",1989,12,12,"BKIBU1",54.36,54.6,10.17,10.28,19,"LIMA LIM","F",5,,24,104,23.99,94.3,5,15,
"BBFFG1989039",6,"BFFG",1989039,"12/12/89 00:00:00",1989,12,12,"BKIBU1",54.36,54.59,10.21,10.35,19,"MACO BAL","B",43,"38",5,,9.82,77.5,5,15,
"BBFFG1989040",6,"BFFG",1989040,"12/12/89 00:00:00",1989,12,12,"BARC2",55.02,55.04,13.45,13.75,48.8,"MACO BAL","B",43,"31",4,,8.300000000000001,82.7,2,2,
"BBFFG1989041",6,"BFFG",1989041,"12/18/89 00:00:00",1989,12,18,"3 Stns",55.09,55.15,13.36,13.6,49.8,"MACO BAL","B",43,"270",1,,68.59,9.1,2,2,
"BBFFG1989042",6,"BFFG",1989042,"12/12/89 00:00:00",1989,12,12,"BKIBU1",54.36,54.59,10.21,10.35,19,"MACO BAL","B",42,"38",5,,84.39,4.8,5,15,
"BBFFG1989043",6,"BFFG",1989043,"12/12/89 00:00:00",1989,12,12,"BARC2",55.02,55.04,13.45,13.75,48.8,"MACO BAL","B",42,"100",4,,87.55,4.8,2,2,
"BBFFG1989044",6,"BFFG",1989044,"12/13/89 00:00:00",1989,12,13,"BARC2",55.04,55.07,13.36,13.61,47.9,"MYTI EDU","B",43,,0,,13.48,84.40000000000001,2,2,
"BBFFG1989045",6,"BFFG",1989045,"12/18/89 00:00:00",1989,12,18,"BBHOL5",55.09,55.15,16.36,16.6,58,"MYTI EDU","B",43,"220",2,,36.82,15.2,4,6,
"BBFFG1989046",6,"BFFG",1989046,"12/15/89 00:00:00",1989,12,15,"28,29",55.48,55.79,16.52,16.87,43.5,"MYTI EDU","B",43,"136",2,,41.3,16.7,4,6,
"BBFFG1989047",6,"BFFG",1989047,"12/19/89 00:00:00",1989,12,19,"BBHOL3",54.35,54.58,15.18,15.31,56.8,"MYTI EDU","B",41,,0,,43.58,17.4,6,6,
"BBFFG1989048",6,"BFFG",1989048,"12/13/89 00:00:00",1989,12,13,"BARC2",55.01,55.02,13.36,13.6,49.8,"PLEU PLA","F",5,,37,662,18.5,94.5,2,2,
"BBFFG1989049",6,"BFFG",1989049,"12/19/89 00:00:00",1989,12,19,"BBHOL3",54.33,54.55,15.2,15.33,50.6,"PLEU PLA","F",5,,0,,17.93,93.90000000000001,6,6,
"BBFFG1989050",6,"BFFG",1989050,"12/19/89 00:00:00",1989,12,19,"BBHOL3",54.33,54.55,15.2,15.33,50.6,"ENCH CIM","B",1,,0,,19.84,84.40000000000001,6,6,
"BBFFG1989051",6,"BFFG",1989051,"12/12/89 00:00:00",1989,12,12,"BKIBU1",54.36,54.59,10.21,10.35,19,"ASTE RUB","B",41,,0,,21.86,57.8,5,15,
"BBFFG1989052",6,"BFFG",1989052,"12/13/89 00:00:00",1989,12,13,"BARC2",55.01,55.02,13.36,13.6,49.8,"SPRA SPR","F",1,,12,17.9,35.47,94.2,2,2,
"BBFFG1989053",6,"BFFG",1989053,"12/18/89 00:00:00",1989,12,18,"BBHOL5",55.11,55.18,16.3,16.51,54.5,"SPRA SPR","F",1,,12,17,37.01,94.3,4,6,
"BBFFG1989054",6,"BFFG",1989054,"12/12/89 00:00:00",1989,12,12,"BKIBU1",54.36,54.6,10.17,10.28,19,"PSET MAX","F",5,,42,1526.6,26.22,95.90000000000001,5,15,
"BBFFG1990001",6,"BFFG",1990001,"12/12/90 00:00:00",1990,12,12,"BKIBU1",54.36,54.61,10.17,10.28,20,"GADU MOR","F",5,"14",60,3928,19.31,93.09999999999999,5,15,
"BBFFG1990002",6,"BFFG",1990002,"12/13/90 00:00:00",1990,12,13,"BARC2",54.57,54.94,13.4,13.66,57,"GADU MOR","F",5,"27",41,814.8,20.16,93.40000000000001,2,2,
