KEY,COUNTRY,LABORATORY,SEQUENCE,DATE,YEAR,MONTH,DAY,STATION,LATITUDE (ddmmmm),LATITUDE (dddddd),LONGITUDE (ddmmmm),LONGITUDE (dddddd),TDEPTH,SDEPTH,SALIN,TTEMP,FILT,MORS_SUBBASIN,HELCOM_SUBBASIN,DATE_OF_ENTRY
"WDHIG1991168",6,"DHIG",1991168,"06/23/91 00:00:00",1991,6,23,"SUND4",56.151,56.2517,12.068,12.1133,30,0,17.08,14,"N",12,12,
"WDHIG1991169",6,"DHIG",1991169,"06/23/91 00:00:00",1991,6,23,"SUND4",56.151,56.2517,12.068,12.1133,30,29,33.72,5.6,"N",12,12,
"WDHIG1991170",6,"DHIG",1991170,"06/23/91 00:00:00",1991,6,23,"SUND3",55.46,55.7667,12.451,12.7517,16,0,8.52,13.4,"N",13,13,
"WDHIG1991171",6,"DHIG",1991171,"06/23/91 00:00:00",1991,6,23,"SUND3",55.46,55.7667,12.451,12.7517,16,15,27.5,9.300000000000001,"N",13,13,
"WDHIG1991172",6,"DHIG",1991172,"06/24/91 00:00:00",1991,6,24,"SUND2",55.302,55.5033,12.421,12.7017,13,0,7.87,12.2,"N",13,2,
"WDHIG1991173",6,"DHIG",1991173,"06/24/91 00:00:00",1991,6,24,"SUND2",55.302,55.5033,12.421,12.7017,13,11,8.220000000000001,12,"N",13,2,
"WDHIG1991174",6,"DHIG",1991174,"06/24/91 00:00:00",1991,6,24,"SUND1",55.168,55.28,12.324,12.54,24,0,7.44,12.4,"N",2,2,
"WDHIG1991175",6,"DHIG",1991175,"06/24/91 00:00:00",1991,6,24,"SUND1",55.168,55.28,12.324,12.54,24,23,7.85,8.5,"N",2,2,
"WDHIG1991176",6,"DHIG",1991176,"06/24/91 00:00:00",1991,6,24,"18",55.08,55.1333,13.303,13.505,45,0,7.4,13,"N",2,2,
"WDHIG1991177",6,"DHIG",1991177,"06/24/91 00:00:00",1991,6,24,"18",55.08,55.1333,13.303,13.505,45,43,15.07,7.6,"N",2,2,
"WDHIG1991178",6,"DHIG",1991178,"06/24/91 00:00:00",1991,6,24,"BY2",55,55,14.051,14.085,49,0,7.39,12.3,"N",2,2,
"WDHIG1991179",6,"DHIG",1991179,"06/24/91 00:00:00",1991,6,24,"BY2",55,55,14.051,14.085,49,48,16.42,7.5,"N",2,2,
"WDHIG1991180",6,"DHIG",1991180,"06/25/91 00:00:00",1991,6,25,"BHOLM2",55.188,55.3133,14.327,14.545,50,0,7.13,11.4,"N",6,6,
"WDHIG1991181",6,"DHIG",1991181,"06/25/91 00:00:00",1991,6,25,"BHOLM2",55.188,55.3133,14.327,14.545,50,48,14.03,8.300000000000001,"N",6,6,
"WDHIG1991182",6,"DHIG",1991182,"06/25/91 00:00:00",1991,6,25,"BHOLM3",55.34,55.5667,15.087,15.145,73,0,7.16,11.4,"N",6,6,
"WDHIG1991183",6,"DHIG",1991183,"06/25/91 00:00:00",1991,6,25,"BHOLM3",55.34,55.5667,15.087,15.145,73,40,7.63,4.7,"N",6,6,
"WDHIG1991184",6,"DHIG",1991184,"06/25/91 00:00:00",1991,6,25,"BHOLM3",55.34,55.5667,15.087,15.145,73,71,12.81,5.2,"N",6,6,
"WDHIG1991185",6,"DHIG",1991185,"06/25/91 00:00:00",1991,6,25,"91",55.222,55.37,16.104,16.1733,82,0,7.02,12,"N",6,6,
"WDHIG1991186",6,"DHIG",1991186,"06/25/91 00:00:00",1991,6,25,"91",55.222,55.37,16.104,16.1733,82,40,7.34,5.8,"N",6,6,
"WDHIG1991187",6,"DHIG",1991187,"06/25/91 00:00:00",1991,6,25,"91",55.222,55.37,16.104,16.1733,82,79,14.1,5.2,"N",6,6,
"WDHIG1991188",6,"DHIG",1991188,"06/25/91 00:00:00",1991,6,25,"EDC64",54.38,54.6333,14.401,14.6683,48,0,7.42,12.5,"N",2,6,
"WDHIG1991189",6,"DHIG",1991189,"06/25/91 00:00:00",1991,6,25,"EDC64",54.38,54.6333,14.401,14.6683,48,46,9.279999999999999,4,"N",2,6,
"WDHIG1991190",6,"DHIG",1991190,"06/25/91 00:00:00",1991,6,25,"EDC3",54.077,54.1283,14.117,14.195,15,0,7.85,14.4,"N",2,6,
"WDHIG1991191",6,"DHIG",1991191,"06/25/91 00:00:00",1991,6,25,"EDC3",54.077,54.1283,14.117,14.195,15,14,7.76,13.6,"N",2,6,
"WDHIG1991193",6,"DHIG",1991193,"06/25/91 00:00:00",1991,6,25,"EDC6",54.135,54.225,14.036,14.06,14,0,7.68,14.6,"N",2,6,
"WDHIG1991194",6,"DHIG",1991194,"06/25/91 00:00:00",1991,6,25,"EDC6",54.135,54.225,14.036,14.06,14,12,7.68,13.4,"N",2,6,
"WDHIG1991196",6,"DHIG",1991196,"06/26/91 00:00:00",1991,6,26,"EDC22",54.402,54.67,13.453,13.755,36,0,7.47,12.3,"N",2,2,
"WDHIG1991197",6,"DHIG",1991197,"06/26/91 00:00:00",1991,6,26,"EDC22",54.402,54.67,13.453,13.755,36,34,9.859999999999999,8.4,"N",2,2,
"WDHIG1991206",6,"DHIG",1991206,"06/26/91 00:00:00",1991,6,26,"ARKO1",54.455,54.7583,12.483,12.805,20,0,7.33,12.9,"N",2,2,
"WDHIG1991207",6,"DHIG",1991207,"06/26/91 00:00:00",1991,6,26,"ARKO1",54.455,54.7583,12.483,12.805,20,18,8.01,9.300000000000001,"N",2,2,
"WDHIG1991209",6,"DHIG",1991209,"06/26/91 00:00:00",1991,6,26,"DARSS",54.349,54.5817,12.147,12.245,19,0,8.25,13.7,"N",2,2,
"WDHIG1991210",6,"DHIG",1991210,"06/26/91 00:00:00",1991,6,26,"DARSS",54.349,54.5817,12.147,12.245,19,17,10.35,10.5,"N",2,2,
"WDHIG1991214",6,"DHIG",1991214,"06/26/91 00:00:00",1991,6,26,"HOWABU",54.249,54.415,11.448,11.7467,24,0,9.15,14.5,"N",5,16,
"WDHIG1991215",6,"DHIG",1991215,"06/26/91 00:00:00",1991,6,26,"HOWABU",54.249,54.415,11.448,11.7467,24,23,19.98,6.6,"N",5,16,
"WDHIG1991228",6,"DHIG",1991228,"06/26/91 00:00:00",1991,6,26,"EDC7",54.149,54.2483,11.18,11.3,23,0,9.65,14.3,"N",5,16,
"WDHIG1991229",6,"DHIG",1991229,"06/26/91 00:00:00",1991,6,26,"EDC7",54.149,54.2483,11.18,11.3,23,22,19.1,8.4,"N",5,16,
"WDHIG1991241",6,"DHIG",1991241,"06/27/91 00:00:00",1991,6,27,"NEUBU",54.029,54.0483,10.507,10.845,21,20,13.38,14.3,"N",5,16,
"WDHIG1991242",6,"DHIG",1991242,"06/27/91 00:00:00",1991,6,27,"NEUBU",54.029,54.0483,10.507,10.845,21,20,18.65,7.6,"N",5,16,
"WDHIG1991255",6,"DHIG",1991255,"06/27/91 00:00:00",1991,6,27,"GDR023",54.034,54.0567,11.038,11.0633,24,0,12.85,14.6,"N",5,16,
"WDHIG1991256",6,"DHIG",1991256,"06/27/91 00:00:00",1991,6,27,"GDR023",54.034,54.0567,11.038,11.0633,24,23,19.65,6.2,"N",5,16,
"WDHIG1991268",6,"DHIG",1991268,"06/27/91 00:00:00",1991,6,27,"FBELT1",54.361,54.6017,11.128,11.2133,33,0,10.72,14.4,"N",5,15,
"WDHIG1991269",6,"DHIG",1991269,"06/27/91 00:00:00",1991,6,27,"FBELT1",54.361,54.6017,11.128,11.2133,33,31,25.75,8.800000000000001,"N",5,15,
"WDHIG1991281",6,"DHIG",1991281,"06/27/91 00:00:00",1991,6,27,"KLBELT",54.5,54.8333,10.131,10.2183,20,0,16.46,14.5,"N",5,5,
"WDHIG1991282",6,"DHIG",1991282,"06/27/91 00:00:00",1991,6,27,"SCHLEI",54.399,54.665,10.08,10.1333,20,19,9.869999999999999,18.9,"N",5,15,
"WDHIG1991284",6,"DHIG",1991284,"06/27/91 00:00:00",1991,6,27,"KLBELT",54.5,54.8333,10.131,10.2183,32,0,16.74,14.3,"N",5,5,
"WDHIG1991285",6,"DHIG",1991285,"06/27/91 00:00:00",1991,6,27,"KLBELT",54.5,54.8333,10.131,10.2183,32,30,23.17,6.1,"N",5,5,
"WDHIG1991286",6,"DHIG",1991286,"06/28/91 00:00:00",1991,6,28,"KALKGR",54.5,54.8333,9.539999999999999,9.9,27,0,17.71,13.8,"N",5,15,
"WDHIG1991287",6,"DHIG",1991287,"06/28/91 00:00:00",1991,6,28,"KALKGR",54.5,54.8333,9.539999999999999,9.9,27,26,20.91,6.8,"N",5,15,
"WDHIG1991300",6,"DHIG",1991300,"06/28/91 00:00:00",1991,6,28,"STOLGR",54.331,54.5517,10.121,10.2017,20,0,15.97,14.1,"N",5,15,
"WDHIG1991301",6,"DHIG",1991301,"06/28/91 00:00:00",1991,6,28,"STOLGR",54.331,54.5517,10.121,10.2017,20,17,19.48,8.9,"N",5,15,
"WDHIG1991377",6,"DHIG",1991377,"09/25/91 00:00:00",1991,9,25,"FBELT1",54.36,54.6,11.09,11.15,27,0,18.62,15,"N",5,15,
"WDHIG1991378",6,"DHIG",1991378,"09/25/91 00:00:00",1991,9,25,"KOTN11",54.252,54.42,11.47,11.7833,23,0,13.53,15.5,"N",5,16,
"WDHIG1991379",6,"DHIG",1991379,"09/27/91 00:00:00",1991,9,27,"NEUBU",54.041,54.0683,10.504,10.84,19,0,13.14,15.6,"N",5,16,
"WDHIG1991380",6,"DHIG",1991380,"09/27/91 00:00:00",1991,9,27,"SCHLEI",54.4,54.6667,10.06,10.1,15,0,15.94,14.9,"N",5,15,
"WDHIG1991420",6,"DHIG",1991420,"11/21/91 00:00:00",1991,11,21,"WARNEM",54.18,54.3,12.05,12.0833,16,0,10.48,7.2,"N",5,16,
"WDHIG1991421",6,"DHIG",1991421,"11/21/91 00:00:00",1991,11,21,"DARSS",54.3,54.5,12.15,12.25,20,0,8.98,6.8,"N",2,16,
"WDHIG1991422",6,"DHIG",1991422,"11/21/91 00:00:00",1991,11,21,"DARSS",54.3,54.5,12.15,12.25,20,18,14.81,7.6,"N",2,16,
"WDHIG1991423",6,"DHIG",1991423,"11/21/91 00:00:00",1991,11,21,"KOTN11",54.25,54.4167,11.45,11.75,23,0,11.71,7,"N",5,16,
"WDHIG1991424",6,"DHIG",1991424,"11/21/91 00:00:00",1991,11,21,"KOTN11",54.25,54.4167,11.45,11.75,23,21,17.28,7.7,"N",5,16,
"WDHIG1991425",6,"DHIG",1991425,"11/21/91 00:00:00",1991,11,21,"TROLGR",54.12,54.2,11.4,11.6667,22,0,14.88,7,"N",5,16,
"WDHIG1991426",6,"DHIG",1991426,"11/21/91 00:00:00",1991,11,21,"MEBU1",54.07,54.1167,11.2,11.3333,16,0,16.12,6.8,"N",5,16,
"WDHIG1991427",6,"DHIG",1991427,"11/22/91 00:00:00",1991,11,22,"NEUBU",54.03,54.05,10.51,10.85,20,0,15.57,6.8,"N",5,16,
"WDHIG1991428",6,"DHIG",1991428,"11/22/91 00:00:00",1991,11,22,"NEUBU",54.03,54.05,10.51,10.85,20,18,16.06,7.3,"N",5,16,
"WDHIG1991438",6,"DHIG",1991438,"11/22/91 00:00:00",1991,11,22,"MEBU2",54.15,54.25,11.15,11.25,20,0,15.9,6.6,"N",5,16,
"WDHIG1991448",6,"DHIG",1991448,"11/22/91 00:00:00",1991,11,22,"EDC10",54.225,54.375,11.105,11.175,8,0,15.6,6.8,"N",5,16,
"WDHIG1991449",6,"DHIG",1991449,"11/22/91 00:00:00",1991,11,22,"FBELT2",54.305,54.5083,11.25,11.4167,28,0,10.78,6.8,"N",5,16,
"WDHIG1991459",6,"DHIG",1991459,"11/22/91 00:00:00",1991,11,22,"FBELT1",54.36,54.6,11.09,11.15,28,0,11.52,6.8,"N",5,15,
"WDHIG1991460",6,"DHIG",1991460,"11/22/91 00:00:00",1991,11,22,"FBELT1",54.36,54.6,11.09,11.15,28,25,20.44,8.199999999999999,"N",5,15,
"WDHIG1991469",6,"DHIG",1991469,"11/22/91 00:00:00",1991,11,22,"EDC11",54.246,54.41,11.025,11.0417,9,0,16.79,5.4,"N",5,15,
"WDHIG1991471",6,"DHIG",1991471,"11/22/91 00:00:00",1991,11,22,"HOWABU",54.251,54.4183,10.45,10.75,18,0,17.78,6.4,"N",5,15,
"WDHIG1991481",6,"DHIG",1991481,"11/22/91 00:00:00",1991,11,22,"EDC14",54.27,54.45,10.3,10.5,17,0,18.33,6.2,"N",5,15,
"WDHIG1991482",6,"DHIG",1991482,"11/23/91 00:00:00",1991,11,23,"EDC15",54.295,54.4917,10.175,10.2917,20,0,18.45,6,"N",5,15,
"WDHIG1991494",6,"DHIG",1991494,"11/23/91 00:00:00",1991,11,23,"ECKFBU",54.28,54.4667,9.525,9.875,21,0,18.61,6.4,"N",5,15,
"WDHIG1991504",6,"DHIG",1991504,"11/23/91 00:00:00",1991,11,23,"STOLGR",54.34,54.5667,10.12,10.2,21,0,18.59,6.3,"N",5,15,
"WDHIG1991514",6,"DHIG",1991514,"11/23/91 00:00:00",1991,11,23,"SCHLEI",54.403,54.6717,10.058,10.0967,16,0,18.35,6.3,"N",5,15,
"WDHIG1991515",6,"DHIG",1991515,"11/23/91 00:00:00",1991,11,23,"KALKGR",54.5,54.8333,9.545,9.908300000000001,26,0,18.68,6.6,"N",5,15,
"WDHIG1991516",6,"DHIG",1991516,"11/23/91 00:00:00",1991,11,23,"KALKGR",54.5,54.8333,9.545,9.908300000000001,26,25,22.1,8.800000000000001,"N",5,15,
"WDHIG1991526",6,"DHIG",1991526,"11/23/91 00:00:00",1991,11,23,"EDC24",54.505,54.8417,9.380000000000001,9.6333,16,0,18.41,6,"N",5,15,
"WDHIG1991535",6,"DHIG",1991535,"11/23/91 00:00:00",1991,11,23,"KIBU1",54.34,54.5667,10.34,10.5667,18,0,17.44,6.2,"N",5,15,
"WDHIG1991536",6,"DHIG",1991536,"11/23/91 00:00:00",1991,11,23,"KIBU1",54.34,54.5667,10.34,10.5667,18,16,20.07,7.1,"N",5,15,
"WDHIG1991537",6,"DHIG",1991537,"11/23/91 00:00:00",1991,11,23,"KIBU2",54.35,54.5833,10.515,10.8583,18,0,13.22,6.9,"N",5,15,
"WDHIG1991538",6,"DHIG",1991538,"11/24/91 00:00:00",1991,11,24,"GBELT3",56.08,56.1333,11.1,11.1667,28,0,23.4,7,"N",12,12,
"WDHIG1991539",6,"DHIG",1991539,"11/24/91 00:00:00",1991,11,24,"GBELT3",56.08,56.1333,11.1,11.1667,28,27,28.11,9.800000000000001,"N",12,12,
"WDHIG1991540",6,"DHIG",1991540,"11/24/91 00:00:00",1991,11,24,"KATT1",56.4,56.6667,11.58,11.9667,30,0,23.12,7.2,"N",12,12,
"WDHIG1991541",6,"DHIG",1991541,"11/24/91 00:00:00",1991,11,24,"KATT1",56.4,56.6667,11.58,11.9667,30,29,33.04,10.1,"N",12,12,
"WDHIG1991542",6,"DHIG",1991542,"11/24/91 00:00:00",1991,11,24,"EDC41",57.21,57.35,11.27,11.45,74,0,23.4,6.2,"N",12,12,
"WDHIG1991543",6,"DHIG",1991543,"11/24/91 00:00:00",1991,11,24,"EDC41",57.21,57.35,11.27,11.45,74,73,34.77,9.699999999999999,"N",12,12,
"WDHIG1992011",6,"DHIG",1992011,"01/15/92 00:00:00",1992,1,15,"FBELT1",54.36,54.6,11.1,11.1667,28,0,13.63,,"N",5,15,
"WDHIG1992012",6,"DHIG",1992012,"01/15/92 00:00:00",1992,1,15,"SCHLEI",54.4,54.6667,10.05,10.0833,13,0,20.63,,"N",5,15,
"WDHIG1992013",6,"DHIG",1992013,"01/15/92 00:00:00",1992,1,15,"KOTN11",54.25,54.4167,11.45,11.75,21,0,10.59,,"N",5,16,
"WDHIG1992025",6,"DHIG",1992025,"02/18/92 00:00:00",1992,2,18,"NEUBU",54.04,54.0667,10.494,10.8233,18,0,15.99,2.4,"N",5,16,
"WDHIG1992064",6,"DHIG",1992064,"06/29/92 00:00:00",1992,6,29,"KFOTN6",54.25,54.4167,10.12,10.2,17,0,12.75,17.6,"N",5,15,
"WDHIG1992075",6,"DHIG",1992075,"06/29/92 00:00:00",1992,6,29,"KIBU1",54.34,54.5667,10.34,10.5667,17,0,12.66,17.9,"N",5,15,
"WDHIG1992076",6,"DHIG",1992076,"06/29/92 00:00:00",1992,6,29,"FBELT1",54.36,54.6,11.1,11.1667,28,0,11.39,18.8,"N",5,15,
"WDHIG1992077",6,"DHIG",1992077,"06/29/92 00:00:00",1992,6,29,"FBELT1",54.36,54.6,11.1,11.1667,28,26,26.8,8.9,"N",5,15,
"WDHIG1992087",6,"DHIG",1992087,"06/29/92 00:00:00",1992,6,29,"WARNEM",54.18,54.3,12.05,12.0833,18,0,10.69,,"N",5,16,
"WDHIG1992088",6,"DHIG",1992088,"06/30/92 00:00:00",1992,6,30,"DARSS",54.299,54.4983,12.151,12.2517,22,0,10.99,17.3,"N",2,16,
"WDHIG1992089",6,"DHIG",1992089,"06/30/92 00:00:00",1992,6,30,"DARSS",54.299,54.4983,12.151,12.2517,22,16,10.99,12.7,"N",2,16,
"WDHIG1992090",6,"DHIG",1992090,"06/30/92 00:00:00",1992,6,30,"ARKO3",54.4,54.6667,13.45,13.75,40,0,7.78,18.6,"N",2,2,
"WDHIG1992091",6,"DHIG",1992091,"06/30/92 00:00:00",1992,6,30,"ARKO3",54.4,54.6667,13.45,13.75,40,29,11.88,12.7,"N",2,2,
"WDHIG1992099",6,"DHIG",1992099,"06/30/92 00:00:00",1992,6,30,"ARKO4",54.14,54.2333,14.04,14.0667,9,0,7.4,19.1,"N",2,6,
"WDHIG1992100",6,"DHIG",1992100,"06/30/92 00:00:00",1992,6,30,"ARKO4",54.14,54.2333,14.04,14.0667,9,8,7.43,19,"N",2,6,
"WDHIG1992101",6,"DHIG",1992101,"06/30/92 00:00:00",1992,6,30,"USEDOM",54.0641,54.1068,14.1305,14.2175,11,0,6.96,,"N",2,6,
"WDHIG1992102",6,"DHIG",1992102,"07/01/92 00:00:00",1992,7,1,"93",54.318,54.53,15.318,15.53,60,0,7.53,17.7,"N",6,6,
"WDHIG1992103",6,"DHIG",1992103,"07/01/92 00:00:00",1992,7,1,"93",54.318,54.53,15.318,15.53,60,54,9.35,4.9,"N",6,6,
"WDHIG1992104",6,"DHIG",1992104,"07/01/92 00:00:00",1992,7,1,"EDC69",54.58,54.9667,15.52,15.8667,80,0,7.49,,"N",6,6,
"WDHIG1992105",6,"DHIG",1992105,"07/01/92 00:00:00",1992,7,1,"EDC27",55.01,55.0167,16.5,16.8333,18,0,7.42,,"N",4,6,
"WDHIG1992106",6,"DHIG",1992106,"07/01/92 00:00:00",1992,7,1,"88",55.04,55.0667,18,18,43,0,7.28,16.4,"N",4,9,
"WDHIG1992108",6,"DHIG",1992108,"07/01/92 00:00:00",1992,7,1,"EDC23",54.48,54.8,19.18,19.3,115,0,7.06,18.5,"N",4,4,
"WDHIG1992109",6,"DHIG",1992109,"07/01/92 00:00:00",1992,7,1,"EDC23",54.48,54.8,19.18,19.3,115,50,7.36,4.5,"N",4,4,
"WDHIG1992110",6,"DHIG",1992110,"07/01/92 00:00:00",1992,7,1,"EDC23",54.48,54.8,19.18,19.3,115,103,11.1,5.6,"N",4,4,
"WDHIG1992111",6,"DHIG",1992111,"07/05/92 00:00:00",1992,7,5,"EDC106",55.3,55.5,19.2,19.3333,90,0,7.02,,"N",4,9,
"WDHIG1992112",6,"DHIG",1992112,"07/06/92 00:00:00",1992,7,6,"86",56,56,19.299,19.4983,60,0,7.25,17.2,"N",4,9,
"WDHIG1992113",6,"DHIG",1992113,"07/06/92 00:00:00",1992,7,6,"86",56,56,19.299,19.4983,60,49,7.38,4.6,"N",4,9,
